player_name,pfr_player_id,adv_stat_category,team,completions,attempts,passing_yards,passing_first_downs,passing_first_downs_pct,intended_air_yards,intended_air_yards_per_att,completed_air_yards,completed_air_yards_per_cmp,completed_air_yards_per_att,passing_yards_after_catch,passing_yards_after_catch_per_cmp,passing_drops,passing_drop_pct,passing_bad_throws,passing_bad_throw_pct,times_sacked,times_blitzed,times_hurried,times_hit,times_pressured,times_pressured_pct,scramble_attempts,yards_per_scramble,pfr_game_id
Trevor Lawrence,LawrTr00,passing,JAX,28,51,332,13,25,412,8.1,191,6.8,3.7,141,5,5,10.0%,13,26.0%,1,6,3,3,7,13.5%,0,NA,202109120htx
Tyrod Taylor,TaylTy00,passing,HOU,21,33,291,13,38.2,318,9.6,189,9,5.7,102,4.9,2,6.3%,7,21.9%,1,11,7,5,13,35.1%,3,13.7,202109120htx
