player_name,pfr_player_id,adv_stat_category,team,def_ints,def_targets,def_completions_allowed,def_completion_pct,def_yards_allowed,def_yards_allowed_per_cmp,def_yards_allowed_per_tgt,def_receiving_td_allowed,def_passer_rating_allowed,def_adot,def_air_yards_completed,def_yards_after_catch,def_times_blitzed,def_times_hurried,def_times_hitqb,def_sacks,def_pressures,def_tackles_combined,def_missed_tackles,def_missed_tackle_pct,pfr_game_id
Chris Jones,JoneCh06,defense,MIN,0,4,4,100.0%,68,17,17,1,158.3,14,56,12,0,0,0,0,0,3,0,0.0%,202012130tam
Cameron Dantzler,DantCa00,defense,MIN,0,8,4,50.0%,51,12.8,6.4,0,70.3,13.8,41,10,0,0,0,0,0,3,1,25.0%,202012130tam
Todd Davis,DaviTo01,defense,MIN,0,4,3,75.0%,28,9.3,7,0,93.7,4.8,5,23,2,0,0,0,0,7,1,12.5%,202012130tam
Eric Wilson,WilsEr00,defense,MIN,0,3,2,66.7%,13,6.5,4.3,1,115.3,3.3,6,7,4,0,1,0,1,5,1,16.7%,202012130tam
Harrison Smith,SmitHa00,defense,MIN,0,2,2,100.0%,20,10,10,0,108.3,8,16,4,2,0,0,0,0,6,0,0.0%,202012130tam
Jeff Gladney,GladJe00,defense,MIN,0,4,2,50.0%,25,12.5,6.3,0,69.8,6.8,21,4,1,0,0,0,0,5,2,28.6%,202012130tam
Armon Watts,WattAr01,defense,MIN,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,1,1,0,0.0%,202012130tam
Jordan Brailford,BraiJo00,defense,MIN,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,1,0,1,100.0%,202012130tam
Ifeadi Odenigbo,OdenIf00,defense,MIN,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,3,0,0.0%,202012130tam
Troy Dye,DyexTr00,defense,MIN,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1,0,0.0%,202012130tam
D.J. Wonnum,WonnDJ00,defense,MIN,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,2,0,0.0%,202012130tam
Anthony Harris,HarrAn01,defense,MIN,0,1,0,0.0%,NA,NA,0,NA,39.6,29,NA,NA,0,0,0,0,0,3,0,0.0%,202012130tam
Devin White,WhitDe02,defense,TAM,0,9,8,88.9%,65,8.1,7.2,1,133.8,3.2,31,34,2,0,0,0,0,9,1,10.0%,202012130tam
Sean Murphy-Bunting,BuntSe00,defense,TAM,0,8,7,87.5%,90,12.9,11.3,0,113.5,11.9,64,26,0,0,0,0,0,5,1,16.7%,202012130tam
Lavonte David,DaviLa00,defense,TAM,0,7,4,57.1%,21,5.3,3,0,62.2,1.7,9,12,1,0,0,0,0,9,0,0.0%,202012130tam
Shaquil Barrett,BarrSh00,defense,TAM,0,2,2,100.0%,23,11.5,11.5,0,114.6,2.5,5,18,8,2,1,2,5,4,1,20.0%,202012130tam
Antoine Winfield Jr.,WinfAn00,defense,TAM,0,2,2,100.0%,37,18.5,18.5,0,118.7,17.5,35,2,3,1,1,1,3,12,0,0.0%,202012130tam
Anthony Nelson,NelsAn01,defense,TAM,0,2,2,100.0%,21,10.5,10.5,0,110.4,-4,-8,29,3,0,1,0,1,2,1,33.3%,202012130tam
Carlton Davis,DaviCa02,defense,TAM,0,5,2,40.0%,7,3.5,1.4,0,47.9,9.2,2,5,1,0,0,0,0,6,1,14.3%,202012130tam
Ndamukong Suh,SuhxNd99,defense,TAM,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,2,1,8,6,0,0.0%,202012130tam
Jason Pierre-Paul,PierJa99,defense,TAM,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,0,1,2,2,1,33.3%,202012130tam
Steve McLendon,McLeSt00,defense,TAM,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,0,2,1,0,0.0%,202012130tam
William Gholston,GholWi00,defense,TAM,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,1,5,0,0.0%,202012130tam
Pat O'Connor,OConPa00,defense,TAM,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,1,2,66.7%,202012130tam
Rakeem Nunez-Roches,NuneRa00,defense,TAM,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,1,5,0,0.0%,202012130tam
Jordan Whitehead,WhitJo03,defense,TAM,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,5,0,0.0%,202012130tam
Mike Edwards,EdwaMi01,defense,TAM,0,2,0,0.0%,NA,NA,0,NA,39.6,26.5,NA,NA,0,0,0,0,0,2,0,0.0%,202012130tam
