player_name,pfr_player_id,adv_stat_category,team,completions,attempts,passing_yards,passing_first_downs,passing_first_downs_pct,intended_air_yards,intended_air_yards_per_att,completed_air_yards,cay_cmp,completed_air_yards_per_attempt,passing_yards_after_catch,passing_yards_after_catch_per_cmp,passing_drops,passing_drop_pct,passing_bad_throws,passing_bad_throw_pct,times_sacked,times_blitzed,times_hurried,times_hit,times_pressured,times_pressured_pct,scramble_attempts,yards_per_scramble,pfr_game_id
Brett Rypien,RypiBr00,passing,DEN,19,31,242,10,32.3,302,9.7,182,9.6,5.9,60,3.2,1,3.7%,1,3.7%,0,9,4,5,9,29.0%,0,NA,202010010nyj
Sam Darnold,DarnSa00,passing,NYJ,23,42,230,11,22.9,431,10.3,170,7.4,4,60,2.6,1,2.5%,10,25.0%,6,23,4,3,13,24.5%,5,16.2,202010010nyj
Joe Flacco,FlacJo00,passing,NYJ,2,2,16,NA,NA,8,4,8,4,4,8,4,0,0.0%,0,0.0%,0,0,0,0,0,0.0%,0,NA,202010010nyj
