player_name,pfr_player_id,adv_stat_category,team,completions,attempts,passing_yards,passing_first_downs,passing_first_downs_pct,intended_air_yards,intended_air_yards_per_att,completed_air_yards,completed_air_yards_per_cmp,completed_air_yards_per_att,passing_yards_after_catch,passing_yards_after_catch_per_cmp,passing_drops,passing_drop_pct,passing_bad_throws,passing_bad_throw_pct,times_sacked,times_blitzed,times_hurried,times_hit,times_pressured,times_pressured_pct,scramble_attempts,yards_per_scramble,pfr_game_id
Justin Herbert,HerbJu00,passing,LAC,22,31,302,16,47.1,243,7.8,129,5.9,4.2,173,7.9,2,6.7%,2,6.7%,3,9,3,2,8,22.9%,1,9,202101030kan
Chad Henne,HennCh01,passing,KAN,23,32,218,13,39.4,147,4.6,37,1.6,1.2,181,7.9,0,0.0%,6,19.4%,1,5,1,4,6,18.2%,0,NA,202101030kan
