player_name,pfr_player_id,adv_stat_category,team,completions,attempts,passing_yards,passing_first_downs,passing_first_downs_pct,intended_air_yards,intended_air_yards_per_att,completed_air_yards,cay_cmp,completed_air_yards_per_attempt,passing_yards_after_catch,passing_yards_after_catch_per_cmp,passing_drops,passing_drop_pct,passing_bad_throws,passing_bad_throw_pct,times_sacked,times_blitzed,times_hurried,times_hit,times_pressured,prss_percent,scramble_attempts,yards_per_scramble,pfr_game_id
Jared Goff,GoffJa00,passing,LAR,21,30,309,11,35.5,188,6.3,117,5.6,3.9,192,9.1,1,3.4%,3,10.3%,1,5,2,0,3,9.4%,1,2,202010110was
Alex Smith,SmitAl03,passing,WAS,9,17,37,2,8.7,97,5.7,-2,-0.2,-0.1,39,4.3,0,0.0%,4,23.5%,6,7,4,0,10,41.7%,1,1,202010110was
Kyle Allen,AlleKy00,passing,WAS,9,13,74,3,20,42,3.2,11,1.2,0.8,63,7,1,9.1%,0,0.0%,2,6,1,1,4,25.0%,1,7,202010110was
