player_name,pfr_player_id,adv_stat_category,team,completions,attempts,passing_yards,passing_first_downs,passing_first_downs_pct,intended_air_yards,intended_air_yards_per_att,completed_air_yards,cay_cmp,completed_air_yards_per_attempt,passing_yards_after_catch,passing_yards_after_catch_per_cmp,passing_drops,passing_drop_pct,passing_bad_throws,passing_bad_throw_pct,times_sacked,times_blitzed,times_hurried,times_hit,times_pressured,times_pressured_pct,scramble_attempts,yards_per_scramble,pfr_game_id
Justin Herbert,HerbJu00,passing,LAC,20,34,264,12,32.4,384,11.3,166,8.3,4.9,98,4.9,3,9.1%,9,27.3%,3,6,2,8,13,34.2%,1,5,202010120nor
Drew Brees,BreeDr00,passing,NOR,33,47,325,17,34.7,318,6.8,225,6.8,4.8,100,3,4,8.7%,7,15.2%,2,9,0,3,5,10.2%,0,NA,202010120nor
Taysom Hill,HillTa00,passing,NOR,0,1,0,0,0,9,9,0,NA,0,0,NA,0,0.0%,0,0.0%,0,0,0,1,1,100.0%,0,NA,202010120nor
