player_name,pfr_player_id,adv_stat_category,team,carries,rushing_yards,rushing_first_downs,rushing_yards_before_contact,rushing_yards_before_contact_avg,rushing_yards_after_contact,rushing_yards_after_contact_avg,rushing_broken_tackles,att_br,pfr_game_id
Leonard Fournette,FourLe00,rushing,JAX,18,95,5,38,2.1,57,3.2,0,NA,201811250buf
Carlos Hyde,HydeCa00,rushing,JAX,10,33,3,27,2.7,6,0.6,1,10,201811250buf
Blake Bortles,BortBl00,rushing,JAX,6,39,3,26,4.3,13,2.2,0,NA,201811250buf
T.J. Yeldon,YeldT.00,rushing,JAX,3,16,1,1,0.3,15,5,1,3,201811250buf
Tommy Bohanon,BohaTo00,rushing,JAX,1,0,0,0,0,0,0,0,NA,201811250buf
Dede Westbrook,WestDe00,rushing,JAX,1,43,1,43,43,0,0,0,NA,201811250buf
LeSean McCoy,McCoLe01,rushing,BUF,17,46,4,23,1.4,23,1.4,0,NA,201811250buf
Josh Allen,AlleJo02,rushing,BUF,13,99,4,60,4.6,39,3,0,NA,201811250buf
Chris Ivory,IvorCh00,rushing,BUF,3,14,NA,7,2.3,7,2.3,0,NA,201811250buf
Isaiah McKenzie,McKeIs00,rushing,BUF,2,8,1,8,4,0,0,0,NA,201811250buf
