player_name,pfr_player_id,adv_stat_category,team,tgt,rec,receiving_yards,receiving_td,receiving_fd,receiving_yards_before_catch,receiving_yards_before_catch_avg,receiving_yards_after_catch,receiving_yards_after_catch_avg,adot,receiving_broken_tackles,receiving_per_broken_tackle,receiving_drop,receiving_drop_pct,receiving_int,receiving_rat,pfr_game_id
Leonard Fournette,FourLe00,receiving,TAM,6,5,44,1,4,0,0,44,8.8,0,0,NA,1,16.7,0,136.8,202101170nor
Chris Godwin,GodwCh00,receiving,TAM,7,4,34,0,2,1,0.3,33,8.3,7.6,1,4,0,0,0,69.9,202101170nor
Cameron Brate,BratCa00,receiving,TAM,5,4,50,0,2,42,10.5,8,2,10.8,0,NA,0,0,0,108.3,202101170nor
Antonio Brown,BrowAn04,receiving,TAM,3,1,10,0,1,10,10,0,0,11.7,0,NA,1,33.3,0,43.7,202101170nor
Mike Evans,EvanMi00,receiving,TAM,3,1,3,1,1,3,3,0,0,19.3,0,NA,0,0,0,81.9,202101170nor
Rob Gronkowski,GronRo00,receiving,TAM,5,1,14,0,1,7,7,7,7,13.4,0,NA,0,0,0,39.6,202101170nor
Tyler Johnson,JohnTy00,receiving,TAM,1,1,15,0,1,14,14,1,1,14,0,NA,0,0,0,118.7,202101170nor
Scott Miller,MillSc01,receiving,TAM,2,1,29,0,1,27,27,2,2,16,0,NA,0,0,0,95.8,202101170nor
Ronald Jones II,JoneRo01,receiving,TAM,1,0,0,0,0,0,NA,0,NA,5,0,NA,0,0,0,39.6,202101170nor
Emmanuel Sanders,SandEm00,receiving,NOR,9,6,48,0,3,31,5.2,17,2.8,7.7,0,NA,0,0,0,79.9,202101170nor
Jared Cook,CookJa02,receiving,NOR,7,5,28,0,NA,18,3.6,10,2,7.6,0,NA,0,0,1,38.7,202101170nor
Tre'Quan Smith,SmitTr03,receiving,NOR,3,3,85,2,3,57,19,28,9.3,19,0,NA,0,0,0,158.3,202101170nor
Alvin Kamara,KamaAl00,receiving,NOR,6,3,20,0,0,-1,-0.3,21,7,2.3,0,NA,1,16.7,1,18.1,202101170nor
Deonte Harris,HarrDe07,receiving,NOR,1,1,-1,0,NA,-4,-4,3,3,-4,0,NA,0,0,0,79.2,202101170nor
Ty Montgomery,MontTy01,receiving,NOR,1,1,13,0,1,6,6,7,7,6,0,NA,0,0,0,118.7,202101170nor
Josh Hill,HillJo02,receiving,NOR,1,1,-3,0,NA,-7,-7,4,4,-7,0,NA,0,0,0,79.2,202101170nor
Marquez Callaway,CallMa01,receiving,NOR,2,0,0,0,NA,0,NA,0,NA,0,0,NA,0,0,0,39.6,202101170nor
Michael Burton,BurtMi00,receiving,NOR,1,0,0,0,NA,0,NA,0,NA,0,0,NA,0,0,0,39.6,202101170nor
Michael Thomas,ThomMi05,receiving,NOR,4,0,0,0,NA,0,NA,0,NA,4.3,0,NA,0,0,1,0,202101170nor
