player_name,pfr_player_id,adv_stat_category,team,completions,attempts,passing_yards,passing_first_downs,passing_first_downs_pct,intended_air_yards,intended_air_yards_per_att,completed_air_yards,cay_cmp,completed_air_yards_per_attempt,passing_yards_after_catch,passing_yards_after_catch_per_cmp,passing_drops,passing_drop_pct,passing_bad_throws,passing_bad_throw_pct,times_sacked,times_blitzed,times_hurried,times_hit,times_pressured,times_pressured_pct,scramble_attempts,yards_per_scramble,pfr_game_id
Baker Mayfield,MayfBa00,passing,CLE,21,41,295,13,30.2,390,9.5,150,7.1,3.7,145,6.9,5,12.8%,6,15.4%,2,7,5,2,9,20.0%,2,5.5,201809300rai
Derek Carr,CarrDe02,passing,OAK,35,58,437,20,32.8,474,8.2,243,6.9,4.2,194,5.5,8,14.3%,8,14.3%,3,24,11,5,19,31.1%,0,NA,201809300rai
