player_name,pfr_player_id,adv_stat_category,team,completions,attempts,passing_yards,passing_first_downs,passing_first_downs_pct,intended_air_yards,intended_air_yards_per_att,completed_air_yards,cay_cmp,completed_air_yards_per_attempt,passing_yards_after_catch,passing_yards_after_catch_per_cmp,passing_drops,passing_drop_pct,passing_bad_throws,passing_bad_throw_pct,times_sacked,times_blitzed,times_hurried,times_hit,times_pressured,times_pressured_pct,scramble_attempts,yards_per_scramble,pfr_game_id
Jared Goff,GoffJa00,passing,DET,26,36,246,11,29.7,234,6.5,88,3.4,2.4,158,6.1,0,0.0%,6,17.1%,1,17,3,6,10,25.6%,2,14.5,202109200gnb
Aaron Rodgers,RodgAa00,passing,GNB,22,27,255,16,53.3,262,9.7,130,5.9,4.8,125,5.7,0,0.0%,4,14.8%,3,6,0,3,6,18.2%,3,2.3,202109200gnb
