player_name,pfr_player_id,adv_stat_category,team,tgt,rec,receiving_yards,receiving_td,receiving_fd,receiving_yards_before_catch,receiving_yards_before_catch_avg,receiving_yards_after_catch,receiving_yards_after_catch_avg,adot,receiving_broken_tackles,receiving_per_broken_tackle,receiving_drop,receiving_drop_pct,receiving_int,receiving_rat,pfr_game_id
D.K. Metcalf,MetcDK00,receiving,SEA,9,7,160,1,4,119,17,41,5.9,15.9,0,NA,0,0,0,155.8,202001050phi
Tyler Lockett,LockTy00,receiving,SEA,8,4,62,0,3,55,13.8,7,1.8,12.1,0,NA,0,0,0,76,202001050phi
Jacob Hollister,HollJa03,receiving,SEA,4,2,16,0,NA,4,2,12,6,4.5,0,NA,0,0,0,60.4,202001050phi
Marshawn Lynch,LyncMa00,receiving,SEA,3,2,25,0,1,2,1,23,11.5,-0.7,0,NA,0,0,0,92.4,202001050phi
David Moore,MoorDa03,receiving,SEA,4,2,57,0,2,15,7.5,42,21,18.3,1,2,0,0,0,95.8,202001050phi
Travis Homer,HomeTr00,receiving,SEA,1,1,5,0,0,-3,-3,8,8,-3,0,NA,0,0,0,87.5,202001050phi
Dallas Goedert,GoedDa00,receiving,PHI,8,7,73,0,4,56,8,17,2.4,7.9,0,NA,0,0,0,104.7,202001050phi
Miles Sanders,SandMi01,receiving,PHI,5,3,8,0,0,-6,-2,14,4.7,1,0,NA,1,20,0,64.6,202001050phi
Boston Scott,ScotBo02,receiving,PHI,3,3,23,0,1,-5,-1.7,28,9.3,-1.7,0,NA,0,0,0,98.6,202001050phi
Greg Ward,WardGr02,receiving,PHI,4,3,24,0,2,16,5.3,8,2.7,8,0,NA,0,0,0,89.6,202001050phi
Zach Ertz,ErtzZa00,receiving,PHI,4,2,44,0,2,28,14,16,8,12.5,0,NA,0,0,0,89.6,202001050phi
Deontay Burnett,BurnDe00,receiving,PHI,1,1,5,0,NA,5,5,0,0,5,0,NA,0,0,0,87.5,202001050phi
