player_name,pfr_player_id,adv_stat_category,team,def_ints,def_targets,def_completions_allowed,def_completion_pct,def_yards_allowed,def_yards_allowed_per_cmp,def_yards_allowed_per_tgt,def_receiving_td_allowed,def_passer_rating_allowed,def_adot,def_air_yards_completed,def_yards_after_catch,def_times_blitzed,def_times_hurried,def_times_hitqb,def_sacks,def_pressures,def_tackles_combined,def_missed_tackles,def_missed_tackle_pct,pfr_game_id
Amani Oruwariye,OruwAm00,defense,DET,0,5,4,80.0%,46,11.5,9.2,0,105,11.6,38,8,0,0,0,0,0,5,1,16.7%,202012200oti
Jarrad Davis,DaviJa01,defense,DET,0,4,4,100.0%,38,9.5,9.5,1,145.8,-0.8,-3,41,1,0,0,0,0,3,2,40.0%,202012200oti
Alexander Myres,MyreAl00,defense,DET,0,4,3,75.0%,31,10.3,7.8,0,96.9,8.8,25,6,0,0,0,0,0,5,0,0.0%,202012200oti
Duron Harmon,HarmDu00,defense,DET,0,2,2,100.0%,91,45.5,45.5,1,158.3,21,42,49,0,0,0,0,0,10,0,0.0%,202012200oti
Tracy Walker,WalkTr01,defense,DET,0,3,2,66.7%,34,17,11.3,0,104.9,15,22,12,0,0,0,0,0,2,0,0.0%,202012200oti
Jamie Collins,CollJa00,defense,DET,0,1,1,100.0%,-1,-1,-1,0,79.2,-1,-1,0,2,1,0,0,1,4,0,0.0%,202012200oti
Will Harris,HarrWi02,defense,DET,0,1,1,100.0%,6,6,6,0,91.7,-2,-2,8,2,0,0,0,0,1,0,0.0%,202012200oti
Mike Ford,FordMi01,defense,DET,0,1,1,100.0%,10,10,10,0,108.3,7,7,3,0,0,0,0,0,1,0,0.0%,202012200oti
Jahlani Tavai,TavaJa00,defense,DET,0,1,1,100.0%,5,5,5,0,87.5,4,4,1,4,0,0,0,0,4,0,0.0%,202012200oti
Jayron Kearse,KearJa00,defense,DET,0,2,1,50.0%,10,10,5,0,64.6,18,8,2,3,0,0,0,0,7,0,0.0%,202012200oti
Reggie Ragland,RaglRe00,defense,DET,0,1,1,100.0%,3,3,3,1,118.7,2,2,1,2,0,0,0,0,5,0,0.0%,202012200oti
Frank Herron,HerrFr00,defense,DET,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,2,0,0.0%,202012200oti
Romeo Okwara,OkwaRo01,defense,DET,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,4,1,20.0%,202012200oti
Justin Coleman,ColeJu01,defense,DET,0,1,0,0.0%,NA,NA,0,NA,39.6,3,NA,NA,2,0,0,0,0,0,0,NA,202012200oti
Christian Jones,JoneCh05,defense,DET,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0,0,0,0,3,0,0.0%,202012200oti
Malcolm Butler,ButlMa01,defense,TEN,0,10,7,70.0%,66,9.4,6.6,0,87.9,6.7,31,35,0,0,0,0,0,9,1,10.0%,202012200oti
David Long,LongDa04,defense,TEN,0,5,4,80.0%,41,10.3,8.2,0,100.8,7.8,16,25,6,0,0,0,0,12,0,0.0%,202012200oti
Amani Hooker,HookAm00,defense,TEN,0,4,4,100.0%,71,17.8,17.8,0,118.7,11.3,45,26,2,0,0,0,0,7,0,0.0%,202012200oti
Tye Smith,SmitTy01,defense,TEN,0,3,3,100.0%,48,16,16,0,118.7,12.3,37,11,1,0,0,0,0,2,0,0.0%,202012200oti
Adoree' Jackson,JackAd00,defense,TEN,0,3,2,66.7%,13,6.5,4.3,0,75.7,19.3,10,3,0,0,0,0,0,2,0,0.0%,202012200oti
Rashaan Evans,EvanRa01,defense,TEN,0,2,2,100.0%,12,6,6,0,91.7,5,10,2,2,0,0,0,0,8,0,0.0%,202012200oti
Chris Jackson,JackCh01,defense,TEN,0,3,2,66.7%,28,14,9.3,0,96.5,15.3,27,1,0,0,0,0,0,3,0,0.0%,202012200oti
Desmond King,KingDe01,defense,TEN,0,2,1,50.0%,2,2,1,1,95.8,6,2,0,1,0,0,0,0,2,0,0.0%,202012200oti
Joshua Kalu,KaluJo00,defense,TEN,0,1,1,100.0%,14,14,14,0,118.7,14,14,0,0,0,0,0,0,4,0,0.0%,202012200oti
Kevin Byard,ByarKe01,defense,TEN,1,3,1,33.3%,12,12,4,0,6.9,10,3,9,3,0,0,0,0,11,0,0.0%,202012200oti
Harold Landry,LandHa00,defense,TEN,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,2,1,0,3,4,0,0.0%,202012200oti
Jeffery Simmons,SimmJe01,defense,TEN,0,1,0,0.0%,NA,NA,0,NA,39.6,-5,NA,NA,0,0,2,0,2,2,0,0.0%,202012200oti
Jack Crawford,CrawJa00,defense,TEN,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,0,2,1,1,50.0%,202012200oti
DaQuan Jones,JoneDa04,defense,TEN,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,3,0,0.0%,202012200oti
Derick Roberson,RobeDe01,defense,TEN,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0,0,0,0,1,0,0.0%,202012200oti
