player_name,pfr_player_id,adv_stat_category,team,completions,attempts,passing_yards,passing_first_downs,passing_first_downs_pct,intended_air_yards,intended_air_yards_per_att,completed_air_yards,cay_cmp,completed_air_yards_per_attempt,passing_yards_after_catch,passing_yards_after_catch_per_cmp,passing_drops,passing_drop_pct,passing_bad_throws,passing_bad_throw_pct,times_sacked,times_blitzed,times_hurried,times_hit,times_pressured,prss_percent,scramble_attempts,yards_per_scramble,pfr_game_id
Eli Manning,MannEl00,passing,NYG,19,31,188,10,31.3,273,8.8,107,5.6,3.5,81,4.3,2,6.5%,4,12.9%,1,3,8,1,10,31.3%,0,NA,201811120sfo
Nick Mullens,MullNi00,passing,SFO,27,39,250,14,35.9,276,7.1,156,5.8,4,94,3.5,1,2.8%,6,16.7%,0,7,7,3,10,25.6%,0,NA,201811120sfo
