player_name,pfr_player_id,adv_stat_category,team,carries,rushing_yards,rushing_first_downs,rushing_yards_before_contact,rushing_yards_before_contact_avg,rushing_yards_after_contact,rushing_yards_after_contact_avg,rushing_broken_tackles,att_br,pfr_game_id
Nick Chubb,ChubNi00,rushing,CLE,20,100,3,70,3.5,30,1.5,2,10,201812150den
Duke Johnson,JohnDu00,rushing,CLE,4,28,1,11,2.8,17,4.3,2,2,201812150den
Baker Mayfield,MayfBa00,rushing,CLE,4,6,1,2,0.5,4,1,1,4,201812150den
Phillip Lindsay,LindPh00,rushing,DEN,14,24,2,8,0.6,16,1.1,2,7,201812150den
Royce Freeman,FreeRo00,rushing,DEN,4,7,NA,4,1,3,0.8,0,NA,201812150den
Case Keenum,KeenCa00,rushing,DEN,2,1,1,1,0.5,0,0,0,NA,201812150den
