player_name,pfr_player_id,adv_stat_category,team,completions,attempts,passing_yards,passing_first_downs,passing_first_downs_pct,intended_air_yards,intended_air_yards_per_att,completed_air_yards,cay_cmp,completed_air_yards_per_attempt,passing_yards_after_catch,passing_yards_after_catch_per_cmp,passing_drops,passing_drop_pct,passing_bad_throws,passing_bad_throw_pct,times_sacked,times_blitzed,times_hurried,times_hit,times_pressured,times_pressured_pct,scramble_attempts,yards_per_scramble,pfr_game_id
David Blough,BlouDa00,passing,DET,12,24,117,7,25,250,10.4,59,4.9,2.5,58,4.8,1,4.3%,7,30.4%,4,7,2,2,8,28.6%,0,NA,201912220den
Drew Lock,LockDr00,passing,DEN,25,33,192,12,36.4,219,6.6,103,4.1,3.1,89,3.6,2,6.1%,2,6.1%,0,3,4,1,5,14.3%,2,6.5,201912220den
Andrew Beck,BeckAn01,passing,DEN,1,1,6,1,100,-3,-3,-3,-3,-3,9,9,0,0.0%,0,0.0%,0,1,0,0,0,0.0%,0,NA,201912220den
