player_name,pfr_player_id,adv_stat_category,team,tgt,rec,receiving_yards,receiving_td,receiving_fd,receiving_yards_before_catch,receiving_yards_before_catch_avg,receiving_yards_after_catch,receiving_yards_after_catch_avg,adot,receiving_broken_tackles,receiving_per_broken_tackle,receiving_drop,receiving_drop_pct,receiving_int,receiving_rat,pfr_game_id
Will Fuller,FullWi01,receiving,HOU,5,5,100,1,4,35,7,65,13,7,0,NA,0,0,0,158.3,202011080jax
Duke Johnson,JohnDu00,receiving,HOU,4,4,32,0,1,0,0,32,8,0,0,NA,0,0,0,100,202011080jax
Randall Cobb,CobbRa00,receiving,HOU,3,3,21,0,1,13,4.3,8,2.7,4.3,0,NA,0,0,0,95.8,202011080jax
Brandin Cooks,CookBr00,receiving,HOU,9,3,83,1,2,28,9.3,55,18.3,15.1,0,NA,0,0,0,105.3,202011080jax
Jordan Akins,AkinJo00,receiving,HOU,4,2,19,0,1,10,5,9,4.5,10.3,0,NA,1,25,0,63.5,202011080jax
Darren Fells,FellDa01,receiving,HOU,2,2,26,0,1,1,0.5,25,12.5,0.5,0,NA,0,0,0,118.7,202011080jax
Pharaoh Brown,BrowPh01,receiving,HOU,1,0,0,0,NA,0,NA,0,NA,24,0,NA,0,0,0,39.6,202011080jax
David Johnson,JohnDa08,receiving,HOU,1,0,0,0,0,0,NA,0,NA,-1,0,NA,0,0,0,39.6,202011080jax
Chris Conley,ConlCh00,receiving,JAX,8,7,52,0,3,25,3.6,27,3.9,5.4,2,3.5,0,0,0,93.7,202011080jax
DJ Chark,CharDJ00,receiving,JAX,12,7,146,1,4,94,13.4,52,7.4,14.3,0,NA,1,8.3,0,129.2,202011080jax
Tyler Eifert,EifeTy00,receiving,JAX,5,4,48,0,3,24,6,24,6,4.8,0,NA,0,0,0,106.7,202011080jax
Chris Thompson,ThomCh03,receiving,JAX,4,4,35,0,3,14,3.5,21,5.3,3.5,0,NA,0,0,0,103.1,202011080jax
Collin Johnson,JohnCo01,receiving,JAX,2,1,9,0,NA,3,3,6,6,7.5,0,NA,0,0,0,62.5,202011080jax
Keelan Cole,ColeKe00,receiving,JAX,2,1,6,0,NA,6,6,0,0,20.5,0,NA,0,0,0,56.2,202011080jax
James O'Shaughnessy,O'ShJa00,receiving,JAX,2,1,9,0,NA,6,6,3,3,13.5,0,NA,0,0,1,22.9,202011080jax
Laviska Shenault Jr.,ShenLa00,receiving,JAX,1,1,-1,0,NA,-3,-3,2,2,-3,0,NA,0,0,0,79.2,202011080jax
James Robinson,RobiJa00,receiving,JAX,2,0,0,0,0,0,NA,0,NA,-5,0,NA,1,50,0,39.6,202011080jax
