player_name,pfr_player_id,adv_stat_category,team,tgt,rec,receiving_yards,receiving_td,receiving_fd,receiving_yards_before_catch,receiving_yards_before_catch_avg,receiving_yards_after_catch,receiving_yards_after_catch_avg,adot,receiving_broken_tackles,receiving_per_broken_tackle,receiving_drop,receiving_drop_pct,receiving_int,receiving_rat,pfr_game_id
C.J. Uzomah,UzomC.00,receiving,CIN,5,4,49,1,3,19,4.8,30,7.5,6.6,3,1.3,0,0,0,147.1,201812230cle
Giovani Bernard,BernGi00,receiving,CIN,2,2,0,0,NA,-1,-0.5,1,0.5,-0.5,0,NA,0,0,0,79.2,201812230cle
Cody Core,CoreCo00,receiving,CIN,3,2,36,0,1,28,14,8,4,9.3,0,NA,0,0,0,107.6,201812230cle
Alex Erickson,EricAl01,receiving,CIN,2,2,35,0,1,4,2,31,15.5,2,0,NA,0,0,0,118.7,201812230cle
Joe Mixon,MixoJo00,receiving,CIN,2,2,10,0,1,-1,-0.5,11,5.5,-0.5,0,NA,0,0,0,87.5,201812230cle
John Ross,RossJo00,receiving,CIN,5,1,3,1,1,3,3,0,0,4.6,0,NA,1,20,0,79.2,201812230cle
Rashard Higgins,HiggRa00,receiving,CLE,7,6,60,1,3,33,5.5,27,4.5,4.7,1,6,0,0,0,142,201812230cle
Duke Johnson,JohnDu00,receiving,CLE,6,6,54,0,2,19,3.2,35,5.8,3.2,1,6,0,0,0,104.2,201812230cle
Jarvis Landry,LandJa00,receiving,CLE,8,4,47,0,2,44,11,3,0.8,10.9,0,NA,2,25,0,68.2,201812230cle
Darren Fells,FellDa01,receiving,CLE,3,3,18,1,2,0,0,18,6,0,0,NA,0,0,0,131.2,201812230cle
David Njoku,NjokDa00,receiving,CLE,4,3,73,1,2,11,3.7,62,20.7,7.8,1,3,0,0,0,156.2,201812230cle
Nick Chubb,ChubNi00,receiving,CLE,3,2,3,0,0,-3,-1.5,6,3,-1.7,0,NA,0,0,0,70.1,201812230cle
Breshad Perriman,PerrBr02,receiving,CLE,4,2,76,0,2,57,28.5,19,9.5,24,0,NA,0,0,0,95.8,201812230cle
Seth Devalve,DevaSe00,receiving,CLE,1,1,1,0,NA,1,1,0,0,1,0,NA,0,0,0,79.2,201812230cle
Dontrell Hilliard,HillDo00,receiving,CLE,1,1,15,0,1,0,0,15,15,0,0,NA,0,0,0,118.7,201812230cle
Antonio Callaway,CallAn00,receiving,CLE,1,0,0,0,NA,0,NA,0,NA,39,0,NA,0,0,0,39.6,201812230cle
