player_name,pfr_player_id,adv_stat_category,team,completions,attempts,passing_yards,passing_first_downs,passing_first_downs_pct,intended_air_yards,intended_air_yards_per_att,completed_air_yards,cay_cmp,completed_air_yards_per_attempt,passing_yards_after_catch,passing_yards_after_catch_per_cmp,passing_drops,passing_drop_pct,passing_bad_throws,passing_bad_throw_pct,times_sacked,times_blitzed,times_hurried,times_hit,times_pressured,times_pressured_pct,scramble_attempts,yards_per_scramble,pfr_game_id
Alex Smith,SmitAl03,passing,WAS,20,32,178,10,31.3,235,7.3,85,4.3,2.7,93,4.7,2,6.5%,5,16.1%,0,9,1,4,5,15.2%,1,3,201810280nyg
Eli Manning,MannEl00,passing,NYG,30,47,316,15,27.8,338,7.2,160,5.3,3.4,156,5.2,3,6.5%,5,10.9%,7,6,2,1,10,18.5%,0,NA,201810280nyg
