player_name,pfr_player_id,adv_stat_category,team,completions,attempts,passing_yards,passing_first_downs,passing_first_downs_pct,intended_air_yards,intended_air_yards_per_att,completed_air_yards,cay_cmp,completed_air_yards_per_attempt,passing_yards_after_catch,passing_yards_after_catch_per_cmp,passing_drops,passing_drop_pct,passing_bad_throws,passing_bad_throw_pct,times_sacked,times_blitzed,times_hurried,times_hit,times_pressured,prss_percent,scramble_attempts,yards_per_scramble,pfr_game_id
Ben Roethlisberger,RoetBe00,passing,PIT,32,46,267,12,26.1,372,8.1,156,4.9,3.4,111,3.5,1,2.2%,8,17.4%,0,19,0,3,3,6.5%,0,NA,202011220jax
Jake Luton,LutoJa00,passing,JAX,16,37,151,8,20.5,335,9.1,92,5.8,2.5,59,3.7,1,3.0%,12,36.4%,2,17,4,6,12,30.8%,0,NA,202011220jax
