player_name,pfr_player_id,adv_stat_category,team,completions,attempts,passing_yards,passing_first_downs,passing_first_downs_pct,intended_air_yards,intended_air_yards_per_att,completed_air_yards,cay_cmp,completed_air_yards_per_attempt,passing_yards_after_catch,passing_yards_after_catch_per_cmp,passing_drops,passing_drop_pct,passing_bad_throws,passing_bad_throw_pct,times_sacked,times_blitzed,times_hurried,times_hit,times_pressured,prss_percent,scramble_attempts,yards_per_scramble,pfr_game_id
Deshaun Watson,WatsDe00,passing,HOU,19,32,184,7,18.9,215,6.7,111,5.8,3.5,73,3.8,1,3.1%,6,18.8%,5,19,4,3,12,28.6%,5,7.2,201912210tam
Jameis Winston,WinsJa00,passing,TAM,25,48,335,15,29.4,623,13,252,10.1,5.3,83,3.3,3,6.4%,9,19.1%,3,21,2,2,7,13.2%,2,8,201912210tam
