player_name,pfr_player_id,adv_stat_category,team,carries,rushing_yards,rushing_first_downs,rushing_yards_before_contact,rushing_yards_before_contact_avg,rushing_yards_after_contact,rushing_yards_after_contact_avg,rushing_broken_tackles,att_br,pfr_game_id
Josh Jacobs,JacoJo01,rushing,LVR,16,63,1,31,1.9,32,2,2,8,202201020clt
Peyton Barber,BarbPe01,rushing,LVR,6,3,1,1,0.2,2,0.3,0,NA,202201020clt
Marcus Mariota,MariMa01,rushing,LVR,3,16,2,11,3.7,5,1.7,0,NA,202201020clt
Zay Jones,JoneZa00,rushing,LVR,1,-1,0,-1,-1,0,0,0,NA,202201020clt
Jalen Richard,RichJa01,rushing,LVR,1,4,1,2,2,2,2,0,NA,202201020clt
Jonathan Taylor,TaylJo02,rushing,IND,20,108,7,58,2.9,50,2.5,2,10,202201020clt
Carson Wentz,WentCa00,rushing,IND,3,10,2,7,2.3,3,1,0,NA,202201020clt
Nyheim Hines,HineNy00,rushing,IND,2,4,0,3,1.5,1,0.5,0,NA,202201020clt
Deon Jackson,JackDe02,rushing,IND,1,0,NA,0,0,0,0,0,NA,202201020clt
