player_name,pfr_player_id,adv_stat_category,team,def_ints,def_targets,def_completions_allowed,def_completion_pct,def_yards_allowed,def_yards_allowed_per_cmp,def_yards_allowed_per_tgt,def_receiving_td_allowed,def_passer_rating_allowed,def_adot,def_air_yards_completed,def_yards_after_catch,def_times_blitzed,def_times_hurried,def_times_hitqb,def_sacks,def_pressures,def_tackles_combined,def_missed_tackles,def_missed_tackle_pct,pfr_game_id
Rashard Robinson,RobiRa00,defense,DAL,0,10,8,80.0%,48,6,4.8,0,86.7,3.4,21,27,1,0,0,0,0,9,0,0.0%,202012130cin
Leighton Vander Esch,VandLe00,defense,DAL,0,5,4,80.0%,54,13.5,10.8,0,111.7,7.4,18,36,1,0,0,0,0,7,1,12.5%,202012130cin
Jourdan Lewis,LewiJo01,defense,DAL,0,6,4,66.7%,16,4,2.7,0,70.1,3.7,3,13,0,0,0,0,0,6,0,0.0%,202012130cin
Saivion Smith,SmitSa02,defense,DAL,0,7,4,57.1%,41,10.3,5.9,1,113.7,7.1,35,6,0,0,0,0,0,3,0,0.0%,202012130cin
Xavier Woods,WoodXa00,defense,DAL,0,3,3,100.0%,26,8.7,8.7,0,102.8,6.7,20,6,1,0,0,0,0,6,0,0.0%,202012130cin
Jaylon Smith,SmitJa05,defense,DAL,0,2,2,100.0%,9,4.5,4.5,0,85.4,-1.5,-3,12,0,0,0,0,0,11,0,0.0%,202012130cin
Dorance Armstrong Jr.,ArmsDo00,defense,DAL,0,3,2,66.7%,17,8.5,5.7,0,81.2,0,0,17,0,0,0,0,0,2,0,0.0%,202012130cin
Deante Burton,BurtDe00,defense,DAL,0,2,2,100.0%,27,13.5,13.5,0,118.7,3,6,21,0,0,0,0,0,3,1,25.0%,202012130cin
Antwaun Woods,WoodAn02,defense,DAL,0,1,1,100.0%,5,5,5,0,87.5,-3,-3,8,0,1,0,0,1,3,0,0.0%,202012130cin
Darian Thompson,ThomDa05,defense,DAL,0,3,1,33.3%,10,10,3.3,0,43.7,8.3,10,0,0,0,0,0,0,5,0,0.0%,202012130cin
Randy Gregory,GregRa00,defense,DAL,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,0,2,3,0,0.0%,202012130cin
Tyrone Crawford,CrawTy00,defense,DAL,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,2,2,0,0.0%,202012130cin
Justin Hamilton,HamiJu00,defense,DAL,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,1,0,0.0%,202012130cin
Neville Gallimore,GallNe00,defense,DAL,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,1,50.0%,202012130cin
Sean Lee,LeexSe99,defense,DAL,0,1,0,0.0%,NA,NA,0,NA,39.6,19,NA,NA,0,0,0,0,0,1,0,0.0%,202012130cin
Aldon Smith,SmitAl04,defense,DAL,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,3,1,25.0%,202012130cin
Mackensie Alexander,AlexMa01,defense,CIN,0,4,4,100.0%,70,17.5,17.5,0,118.7,14.5,58,12,1,0,0,0,0,2,0,0.0%,202012130cin
William Jackson III,JackWi02,defense,CIN,0,4,3,75.0%,34,11.3,8.5,1,139.6,2.3,7,27,0,0,0,0,0,3,0,0.0%,202012130cin
Jessie Bates III,BateJe00,defense,CIN,0,3,2,66.7%,15,7.5,5,0,78.5,7.3,4,11,1,0,1,0,1,4,0,0.0%,202012130cin
LeShaun Sims,SimsLe00,defense,CIN,0,2,2,100.0%,23,11.5,11.5,1,154.2,11,22,1,0,0,0,0,0,2,0,0.0%,202012130cin
Vonn Bell,BellVo00,defense,CIN,0,3,2,66.7%,18,9,6,0,82.6,4.3,16,2,2,0,0,0,0,5,0,0.0%,202012130cin
Germaine Pratt,PratGe00,defense,CIN,0,2,2,100.0%,7,3.5,3.5,0,81.2,2.5,5,2,2,0,0,0,0,5,1,16.7%,202012130cin
Carl Lawson,LawsCa00,defense,CIN,0,1,1,100.0%,11,11,11,0,112.5,6,6,5,1,0,1,0,1,1,0,0.0%,202012130cin
Sam Hubbard,HubbSa00,defense,CIN,0,1,1,100.0%,7,7,7,0,95.8,2,2,5,0,0,0,0,0,6,0,0.0%,202012130cin
Jordan Evans,EvanJo01,defense,CIN,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,1,1,1,0,0.0%,202012130cin
Margus Hunt,HuntMa00,defense,CIN,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,2,0,0.0%,202012130cin
Darius Phillips,PhilDa02,defense,CIN,0,2,0,0.0%,NA,NA,0,NA,39.6,14,NA,NA,0,0,0,0,0,2,0,0.0%,202012130cin
Akeem Davis-Gaither,DaviAk01,defense,CIN,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0,1,0,0.0%,202012130cin
Josh Bynes,ByneJo00,defense,CIN,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,7,1,12.5%,202012130cin
Logan Wilson,WilsLo00,defense,CIN,0,1,0,0.0%,NA,NA,0,NA,39.6,0,NA,NA,2,0,0,0,0,0,0,NA,202012130cin
