player_name,pfr_player_id,adv_stat_category,team,completions,attempts,passing_yards,passing_first_downs,passing_first_downs_pct,intended_air_yards,intended_air_yards_per_att,completed_air_yards,cay_cmp,completed_air_yards_per_attempt,passing_yards_after_catch,passing_yards_after_catch_per_cmp,passing_drops,passing_drop_pct,passing_bad_throws,passing_bad_throw_pct,times_sacked,times_blitzed,times_hurried,times_hit,times_pressured,prss_percent,scramble_attempts,yards_per_scramble,pfr_game_id
Joe Flacco,FlacJo00,passing,DEN,20,29,213,12,34.3,132,4.6,84,4.2,2.9,129,6.5,1,3.6%,5,17.9%,6,6,1,1,8,22.2%,1,3,201909220gnb
Aaron Rodgers,RodgAa00,passing,GNB,17,29,235,8,27.6,258,8.9,158,9.3,5.4,77,4.5,2,7.4%,6,22.2%,0,10,6,1,7,24.1%,0,NA,201909220gnb
