player_name,pfr_player_id,adv_stat_category,team,tgt,rec,receiving_yards,receiving_td,receiving_fd,receiving_yards_before_catch,receiving_yards_before_catch_avg,receiving_yards_after_catch,receiving_yards_after_catch_avg,adot,receiving_broken_tackles,receiving_per_broken_tackle,receiving_drop,receiving_drop_pct,receiving_int,receiving_rat,pfr_game_id
Justin Jefferson,JeffJu00,receiving,MIN,14,11,182,1,9,142,12.9,40,3.6,12.9,0,NA,0,0,0,142.6,202112050det
Tyler Conklin,ConkTy00,receiving,MIN,9,7,56,0,4,22,3.1,34,4.9,5.1,0,NA,0,0,0,92.6,202112050det
K.J. Osborn,OsboKJ00,receiving,MIN,7,4,47,1,3,29,7.3,18,4.5,6,0,NA,0,0,0,117.3,202112050det
Alexander Mattison,MattAl01,receiving,MIN,3,3,34,0,2,4,1.3,30,10,1.3,0,NA,0,0,0,113.9,202112050det
Kene Nwangwu,NwanKe00,receiving,MIN,3,2,4,0,NA,-3,-1.5,7,3.5,0.3,0,NA,0,0,0,70.1,202112050det
C.J. Ham,HamxC.00,receiving,MIN,1,1,19,0,1,14,14,5,5,14,0,NA,0,0,0,118.7,202112050det
Adam Thielen,ThieAd00,receiving,MIN,2,1,0,0,NA,-1,-1,1,1,12.5,0,NA,0,0,0,56.2,202112050det
Dede Westbrook,WestDe00,receiving,MIN,2,1,-2,0,NA,-2,-2,0,0,12,0,NA,0,0,0,56.2,202112050det
Amon-Ra St. Brown,StxxAm00,receiving,DET,12,10,86,1,5,59,5.9,27,2.7,7.5,0,NA,0,0,0,124.3,202112050det
T.J. Hockenson,HockTJ00,receiving,DET,8,4,49,1,3,47,11.8,2,0.5,11,0,NA,1,12.5,1,69.3,202112050det
Josh Reynolds,ReynJo00,receiving,DET,7,4,69,0,3,30,7.5,39,9.8,10,1,4,1,14.3,0,90.8,202112050det
Kalif Raymond,RaymKa00,receiving,DET,2,2,33,0,1,25,12.5,8,4,12.5,0,NA,0,0,0,118.7,202112050det
Brock Wright,WrigBr01,receiving,DET,3,2,28,1,1,28,14,0,0,10,0,NA,1,33.3,0,136.1,202112050det
Godwin Igwebuike,IgweGo00,receiving,DET,2,1,13,0,1,4,4,9,9,3,1,1,1,50,0,70.8,202112050det
KhaDarel Hodge,HodgKh00,receiving,DET,1,1,9,0,NA,9,9,0,0,9,0,NA,0,0,0,104.2,202112050det
Jamaal Williams,WillJa06,receiving,DET,1,1,9,0,0,4,4,5,5,4,0,NA,0,0,0,104.2,202112050det
Jermar Jefferson,JeffJe00,receiving,DET,1,0,0,0,0,0,NA,0,NA,-1,0,NA,0,0,0,39.6,202112050det
Jason Cabinda,CabiJa00,receiving,DET,1,0,0,0,NA,0,NA,0,NA,3,0,NA,0,0,0,39.6,202112050det
