player_name,pfr_player_id,adv_stat_category,team,completions,attempts,passing_yards,passing_first_downs,passing_first_downs_pct,intended_air_yards,intended_air_yards_per_att,completed_air_yards,cay_cmp,completed_air_yards_per_attempt,passing_yards_after_catch,passing_yards_after_catch_per_cmp,passing_drops,passing_drop_pct,passing_bad_throws,passing_bad_throw_pct,times_sacked,times_blitzed,times_hurried,times_hit,times_pressured,times_pressured_pct,scramble_attempts,yards_per_scramble,pfr_game_id
Matthew Stafford,StafMa00,passing,DET,18,33,178,9,23.7,192,5.8,85,4.7,2.6,93,5.2,4,12.5%,5,15.6%,5,13,3,3,11,28.2%,1,6,202011220car
Phillip Walker,WalkPh00,passing,CAR,24,34,258,12,34.3,229,6.7,135,5.6,4,123,5.1,3,8.8%,5,14.7%,1,13,2,1,4,11.4%,0,NA,202011220car
D.J. Moore,MoorD.00,passing,CAR,0,1,0,0,0,6,6,0,NA,0,0,NA,0,0.0%,1,100.0%,0,1,0,0,0,0.0%,0,NA,202011220car
