player_name,pfr_player_id,adv_stat_category,team,carries,rushing_yards,rushing_first_downs,rushing_yards_before_contact,rushing_yards_before_contact_avg,rushing_yards_after_contact,rushing_yards_after_contact_avg,rushing_broken_tackles,att_br,pfr_game_id
Josh Jacobs,JacoJo01,rushing,OAK,15,66,2,29,1.9,37,2.5,1,15,201910270htx
DeAndre Washington,WashDe00,rushing,OAK,5,23,2,12,2.4,11,2.2,1,5,201910270htx
Trevor Davis,DaviTr03,rushing,OAK,1,-1,NA,-1,-1,0,0,0,NA,201910270htx
Alec Ingold,IngoAl01,rushing,OAK,1,2,1,1,1,1,1,0,NA,201910270htx
Jalen Richard,RichJa01,rushing,OAK,1,3,0,1,1,2,2,0,NA,201910270htx
Carlos Hyde,HydeCa00,rushing,HOU,19,83,3,20,1.1,63,3.3,8,2.4,201910270htx
Deshaun Watson,WatsDe00,rushing,HOU,10,46,4,39,3.9,7,0.7,0,NA,201910270htx
Duke Johnson,JohnDu00,rushing,HOU,3,1,0,-3,-1,4,1.3,0,NA,201910270htx
