player_name,pfr_player_id,adv_stat_category,team,completions,attempts,passing_yards,passing_first_downs,passing_first_downs_pct,intended_air_yards,intended_air_yards_per_att,completed_air_yards,completed_air_yards_per_cmp,completed_air_yards_per_att,passing_yards_after_catch,passing_yards_after_catch_per_cmp,passing_drops,passing_drop_pct,passing_bad_throws,passing_bad_throw_pct,times_sacked,times_blitzed,times_hurried,times_hit,times_pressured,times_pressured_pct,scramble_attempts,yards_per_scramble,pfr_game_id
Tom Brady,BradTo00,passing,TAM,18,30,232,12,40,254,8.5,149,8.3,5,83,4.6,3,10.7%,5,17.9%,0,17,0,1,1,3.2%,1,11,202112260car
Blaine Gabbert,GabbBl00,passing,TAM,0,1,0,NA,NA,19,19,0,NA,0,0,NA,0,0.0%,0,0.0%,0,0,0,0,0,0.0%,0,NA,202112260car
Sam Darnold,DarnSa00,passing,CAR,15,32,190,7,19.4,280,8.8,85,5.7,2.7,105,7,2,6.7%,10,33.3%,4,19,1,5,10,27.0%,1,11,202112260car
Cam Newton,NewtCa00,passing,CAR,7,13,61,3,18.8,108,8.3,31,4.4,2.4,30,4.3,0,0.0%,4,30.8%,3,10,0,1,4,25.0%,0,NA,202112260car
