player_name,pfr_player_id,adv_stat_category,team,tgt,rec,receiving_yards,receiving_td,receiving_fd,receiving_yards_before_catch,receiving_yards_before_catch_avg,receiving_yards_after_catch,receiving_yards_after_catch_avg,adot,receiving_broken_tackles,receiving_per_broken_tackle,receiving_drop,receiving_drop_pct,receiving_int,receiving_rat,pfr_game_id
JuJu Smith-Schuster,SmitJu00,receiving,PIT,17,13,189,1,7,94,7.2,95,7.3,8.8,2,6.5,1,5.9,0,131.7,201811250den
Antonio Brown,BrowAn04,receiving,PIT,13,9,67,0,3,41,4.6,26,2.9,6.7,1,9,0,0,2,41.7,201811250den
Ryan Switzer,SwitRy00,receiving,PIT,8,6,67,0,3,55,9.2,12,2,7.5,0,NA,0,0,0,99.5,201811250den
James Conner,ConnJa00,receiving,PIT,4,4,42,0,0,-16,-4,58,14.5,-4,0,NA,0,0,0,110.4,201811250den
Jesse James,JameJe00,receiving,PIT,4,4,35,0,2,25,6.3,10,2.5,6.3,0,NA,0,0,0,103.1,201811250den
Vance McDonald,McDoVa00,receiving,PIT,5,3,27,0,2,19,6.3,8,2.7,6.8,1,3,1,20,0,74.6,201811250den
Jaylen Samuels,SamuJa00,receiving,PIT,2,1,12,0,1,0,0,12,12,6,1,1,0,0,0,68.7,201811250den
Xavier Grimble,GrimXa00,receiving,PIT,1,1,23,0,NA,4,4,19,19,4,0,NA,0,0,0,118.7,201811250den
Alejandro Villanueva,VillAl00,receiving,PIT,1,1,2,1,1,2,2,0,0,2,0,NA,0,0,0,118.7,201811250den
James Washington,WashJa00,receiving,PIT,3,0,0,0,NA,0,NA,0,NA,17.3,0,NA,1,33.3,0,39.6,201811250den
Emmanuel Sanders,SandEm00,receiving,DEN,12,7,86,1,5,70,10,16,2.3,14.3,0,NA,0,0,0,108.3,201811250den
Matt LaCosse,LaCoMa00,receiving,DEN,4,3,34,1,2,18,6,16,5.3,8.8,0,NA,0,0,0,139.6,201811250den
Jeff Heuerman,HeueJe00,receiving,DEN,3,2,44,0,2,20,10,24,12,8,1,2,0,0,0,109.7,201811250den
Devontae Booker,BookDe00,receiving,DEN,2,1,6,0,1,5,5,1,1,6.5,0,NA,0,0,0,56.2,201811250den
DaeSean Hamilton,HamiDa01,receiving,DEN,2,1,13,0,1,12,12,1,1,11,0,NA,0,0,0,70.8,201811250den
Courtland Sutton,SuttCo00,receiving,DEN,4,1,14,0,1,14,14,0,0,7.8,0,NA,2,50,0,41.7,201811250den
Brian Parker,ParkBr00,receiving,DEN,1,0,0,0,NA,0,NA,0,NA,-2,0,NA,0,0,0,39.6,201811250den
