player_name,pfr_player_id,adv_stat_category,team,completions,attempts,passing_yards,passing_first_downs,passing_first_downs_pct,intended_air_yards,intended_air_yards_per_att,completed_air_yards,cay_cmp,completed_air_yards_per_attempt,passing_yards_after_catch,passing_yards_after_catch_per_cmp,passing_drops,passing_drop_pct,passing_bad_throws,passing_bad_throw_pct,times_sacked,times_blitzed,times_hurried,times_hit,times_pressured,times_pressured_pct,scramble_attempts,yards_per_scramble,pfr_game_id
Jacoby Brissett,BrisJa00,passing,IND,19,36,251,7,18.9,359,10,167,8.8,4.6,84,4.4,4,11.4%,8,22.9%,1,17,3,6,10,25.0%,3,5.7,201912080tam
Jameis Winston,WinsJa00,passing,TAM,33,45,456,23,50,397,8.8,276,8.4,6.1,180,5.5,0,0.0%,7,16.3%,1,15,3,5,9,18.8%,2,4,201912080tam
Ryan Griffin,GrifRy01,passing,TAM,2,4,18,1,25,12,3,5,2.5,1.3,13,6.5,0,0.0%,1,33.3%,0,2,1,0,1,25.0%,0,NA,201912080tam
