player_name,pfr_player_id,adv_stat_category,team,def_ints,def_targets,def_completions_allowed,def_completion_pct,def_yards_allowed,def_yards_allowed_per_cmp,def_yards_allowed_per_tgt,def_receiving_td_allowed,def_passer_rating_allowed,def_adot,def_air_yards_completed,def_yards_after_catch,def_times_blitzed,def_times_hurried,def_times_hitqb,def_sacks,def_pressures,def_tackles_combined,def_missed_tackles,def_missed_tackle_pct,pfr_game_id
Jamal Perry,WiltJo01,defense,MIA,0,7,5,71.4%,63,12.6,9,0,99.1,7.9,40,23,2,0,0,0,0,9,1,10.0%,201912150nyg
Eric Rowe,RoweEr00,defense,MIA,0,5,4,80.0%,58,14.5,11.6,0,115,11.4,26,32,1,0,0,0,0,4,0,0.0%,201912150nyg
Jerome Baker,BakeJe00,defense,MIA,1,3,3,100.0%,15,5,5,0,47.9,4,12,3,0,0,0,0,0,12,0,0.0%,201912150nyg
Nate Brooks,BrooNa00,defense,MIA,0,4,3,75.0%,36,12,9,1,141.7,12.3,33,3,0,0,0,0,0,4,0,0.0%,201912150nyg
Nik Needham,NeedNi00,defense,MIA,1,3,2,66.7%,75,37.5,25,1,109.7,26,50,25,1,0,0,0,0,4,2,33.3%,201912150nyg
Linden Stephens,StepLi00,defense,MIA,0,2,2,100.0%,25,12.5,12.5,0,118.7,9,18,7,0,0,0,0,0,2,0,0.0%,201912150nyg
Adrian Colbert,ColbAd00,defense,MIA,0,1,1,100.0%,1,1,1,0,79.2,1,1,0,0,0,0,0,0,5,3,37.5%,201912150nyg
Christian Wilkins,WilkCh00,defense,MIA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,1,0,0.0%,201912150nyg
Samuel Eguavoen,EguaSa00,defense,MIA,0,1,0,0.0%,NA,NA,0,NA,39.6,13,NA,NA,0,0,0,1,1,2,0,0.0%,201912150nyg
Vince Biegel,BiegVi00,defense,MIA,1,1,0,0.0%,NA,NA,0,NA,0,4,NA,NA,4,0,0,0,0,5,0,0.0%,201912150nyg
Raekwon McMillan,McMiRa02,defense,MIA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,4,0,0.0%,201912150nyg
Andrew Van Ginkel,VanGAn00,defense,MIA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,0,NA,201912150nyg
Sam Beal,BealSa00,defense,NYG,0,8,5,62.5%,61,12.2,7.6,0,85.9,7.9,48,13,0,0,0,0,0,11,0,0.0%,201912150nyg
Alec Ogletree,OgleAl00,defense,NYG,0,4,4,100.0%,51,12.8,12.8,0,118.7,0.8,3,48,8,2,0,0,2,3,2,40.0%,201912150nyg
Julian Love,LoveJu00,defense,NYG,0,6,3,50.0%,32,10.7,5.3,0,66,10,15,17,6,0,1,0,1,5,1,16.7%,201912150nyg
Corey Ballentine,BallCo00,defense,NYG,0,7,3,42.9%,47,15.7,6.7,1,105.4,11,35,12,3,0,0,0,0,3,1,25.0%,201912150nyg
Deandre Baker,BakeDe00,defense,NYG,0,7,3,42.9%,51,17,7.3,1,107.7,12.4,47,4,0,0,0,0,0,6,0,0.0%,201912150nyg
Deone Bucannon,BucaDe00,defense,NYG,0,2,1,50.0%,0,0,0,0,56.2,-2,-1,1,1,0,0,0,0,6,0,0.0%,201912150nyg
David Mayo,MayoDa00,defense,NYG,0,1,1,100.0%,10,10,10,0,108.3,4,4,6,3,0,0,0,0,6,1,14.3%,201912150nyg
Antoine Bethea,BethAn20,defense,NYG,0,2,1,50.0%,19,19,9.5,0,83.3,9.5,14,5,0,0,0,0,0,5,1,16.7%,201912150nyg
Markus Golden,GoldMa00,defense,NYG,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,1,2,0.5,4,3,0,0.0%,201912150nyg
Leonard Williams,WillLe02,defense,NYG,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,2,0,3,3,0,0.0%,201912150nyg
R.J. McIntosh,McInR.00,defense,NYG,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,2,0,0.0%,201912150nyg
Dalvin Tomlinson,TomlDa00,defense,NYG,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,3,0,0.0%,201912150nyg
Oshane Ximines,XimiOs00,defense,NYG,0,1,0,0.0%,NA,NA,0,NA,39.6,4,NA,NA,5,0,0,0.5,1,1,0,0.0%,201912150nyg
Lorenzo Carter,CartLo01,defense,NYG,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,0,0,1,1,0,0.0%,201912150nyg
Dexter Lawrence,LawrDe03,defense,NYG,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,1,1,0,0.0%,201912150nyg
Sean Chandler,ChanSe00,defense,NYG,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,NA,201912150nyg
Michael Thomas,ThomMi02,defense,NYG,0,2,0,0.0%,NA,NA,0,NA,39.6,10.5,NA,NA,1,0,0,0,0,1,0,0.0%,201912150nyg
