player_name,pfr_player_id,adv_stat_category,team,tgt,rec,receiving_yards,receiving_td,receiving_fd,receiving_yards_before_catch,receiving_yards_before_catch_avg,receiving_yards_after_catch,receiving_yards_after_catch_avg,adot,receiving_broken_tackles,receiving_per_broken_tackle,receiving_drop,receiving_drop_pct,receiving_int,receiving_rat,pfr_game_id
Keenan Allen,AlleKe00,receiving,LAC,10,6,124,0,5,92,15.3,32,5.3,14,0,NA,0,0,0,103.7,201811040sea
Virgil Green,GreeVi00,receiving,LAC,3,2,28,0,1,13,6.5,15,7.5,8.3,0,NA,0,0,0,96.5,201811040sea
Tyrell Williams,WillTy00,receiving,LAC,3,2,23,1,2,23,11.5,0,0,15.3,0,NA,0,0,0,129.2,201811040sea
Austin Ekeler,EkelAu00,receiving,LAC,2,1,13,0,1,-3,-3,16,16,-2.5,0,NA,0,0,0,70.8,201811040sea
Melvin Gordon,GordMe00,receiving,LAC,4,1,10,0,1,-5,-5,15,15,-1,0,NA,1,25,0,39.6,201811040sea
Mike Williams,WillMi07,receiving,LAC,3,1,30,1,1,15,15,15,15,23.7,0,NA,0,0,0,111.1,201811040sea
Travis Benjamin,BenjTr00,receiving,LAC,1,0,0,0,NA,0,NA,0,NA,15,0,NA,0,0,0,39.6,201811040sea
Mike Davis,DaviMi01,receiving,SEA,8,7,45,0,2,-8,-1.1,53,7.6,-1.3,0,NA,0,0,0,90.1,201811040sea
Nick Vannett,VannNi00,receiving,SEA,8,6,52,1,2,38,6.3,14,2.3,8.9,0,NA,0,0,0,131.2,201811040sea
Doug Baldwin,BaldDo00,receiving,SEA,4,4,77,0,4,48,12,29,7.3,12,1,4,0,0,0,118.7,201811040sea
Tyler Lockett,LockTy00,receiving,SEA,4,3,22,0,NA,18,6,4,1.3,6.8,0,NA,0,0,0,87.5,201811040sea
Rashaad Penny,PennRa00,receiving,SEA,3,3,13,0,1,-2,-0.7,15,5,-0.7,0,NA,0,0,0,84.7,201811040sea
David Moore,MoorDa03,receiving,SEA,7,2,16,0,NA,1,0.5,15,7.5,8.6,0,NA,1,14.3,1,0,201811040sea
Jaron Brown,BrowJa03,receiving,SEA,2,1,10,1,1,10,10,0,0,17,0,NA,0,0,0,104.2,201811040sea
Ed Dickson,DickEd00,receiving,SEA,1,0,0,0,NA,0,NA,0,NA,6,0,NA,0,0,0,39.6,201811040sea
