player_name,pfr_player_id,adv_stat_category,team,tgt,rec,receiving_yards,receiving_td,receiving_fd,receiving_yards_before_catch,receiving_yards_before_catch_avg,receiving_yards_after_catch,receiving_yards_after_catch_avg,adot,receiving_broken_tackles,receiving_per_broken_tackle,receiving_drop,receiving_drop_pct,receiving_int,receiving_rat,pfr_game_id
Russell Gage,GageRu00,receiving,ATL,12,7,58,0,3,36,5.1,22,3.1,8.5,1,7,2,16.7,0,70.8,202011220nor
Calvin Ridley,RidlCa00,receiving,ATL,9,5,90,0,3,79,15.8,11,2.2,17.9,0,NA,1,11.1,1,50.5,202011220nor
Christian Blake,BlakCh00,receiving,ATL,4,2,28,0,1,19,9.5,9,4.5,8.8,0,NA,0,0,0,72.9,202011220nor
Julio Jones,JoneJu02,receiving,ATL,2,2,39,0,2,32,16,7,3.5,16,0,NA,0,0,0,118.7,202011220nor
Todd Gurley,GurlTo01,receiving,ATL,2,1,3,0,0,2,2,1,1,1,0,NA,0,0,0,56.2,202011220nor
Keith Smith,SmitKe03,receiving,ATL,1,1,4,0,NA,1,1,3,3,1,0,NA,0,0,0,83.3,202011220nor
Olamide Zaccheaus,ZaccOl01,receiving,ATL,1,1,10,0,1,11,11,-1,-1,11,0,NA,0,0,0,108.3,202011220nor
Hayden Hurst,HursHa00,receiving,ATL,2,0,0,0,NA,0,NA,0,NA,5,0,NA,0,0,0,39.6,202011220nor
Luke Stocker,StocLu00,receiving,ATL,1,0,0,0,NA,0,NA,0,NA,0,0,NA,0,0,0,39.6,202011220nor
Michael Thomas,ThomMi05,receiving,NOR,12,9,104,0,4,90,10,14,1.6,8.9,0,NA,1,8.3,0,100.7,202011220nor
Emmanuel Sanders,SandEm00,receiving,NOR,5,4,66,0,2,44,11,22,5.5,8.8,0,NA,0,0,0,118.7,202011220nor
Latavius Murray,MurrLa00,receiving,NOR,2,2,36,0,1,-12,-6,48,24,-6,0,NA,0,0,0,118.7,202011220nor
Jared Cook,CookJa02,receiving,NOR,1,1,6,0,1,6,6,0,0,6,0,NA,0,0,0,91.7,202011220nor
Deonte Harris,HarrDe07,receiving,NOR,1,1,2,0,0,-4,-4,6,6,-4,0,NA,0,0,0,79.2,202011220nor
Adam Trautman,TrauAd00,receiving,NOR,1,1,19,0,1,6,6,13,13,6,0,NA,0,0,0,118.7,202011220nor
Alvin Kamara,KamaAl00,receiving,NOR,1,0,0,0,0,0,NA,0,NA,-5,0,NA,1,100,0,39.6,202011220nor
