player_name,pfr_player_id,adv_stat_category,team,completions,attempts,passing_yards,passing_first_downs,passing_first_downs_pct,intended_air_yards,intended_air_yards_per_att,completed_air_yards,cay_cmp,completed_air_yards_per_attempt,passing_yards_after_catch,passing_yards_after_catch_per_cmp,passing_drops,passing_drop_pct,passing_bad_throws,passing_bad_throw_pct,times_sacked,times_blitzed,times_hurried,times_hit,times_pressured,prss_percent,scramble_attempts,yards_per_scramble,pfr_game_id
Josh Allen,AlleJo02,passing,BUF,19,30,253,13,39.4,269,9,164,8.6,5.5,89,4.7,3,11.5%,3,11.5%,3,14,4,1,8,22.2%,3,6.3,201909150nyg
Eli Manning,MannEl00,passing,NYG,26,45,250,14,30.4,359,8,161,6.2,3.6,89,3.4,2,4.8%,8,19.0%,1,15,5,2,8,17.4%,0,NA,201909150nyg
