player_name,pfr_player_id,adv_stat_category,team,tgt,rec,receiving_yards,receiving_td,receiving_fd,receiving_yards_before_catch,receiving_yards_before_catch_avg,receiving_yards_after_catch,receiving_yards_after_catch_avg,adot,receiving_broken_tackles,receiving_per_broken_tackle,receiving_drop,receiving_drop_pct,receiving_int,receiving_rat,pfr_game_id
Amari Cooper,CoopAm00,receiving,DAL,7,6,81,0,5,57,9.5,24,4,10,0,NA,0,0,0,114.9,202011220min
CeeDee Lamb,LambCe00,receiving,DAL,6,4,34,1,2,14,3.5,20,5,3.8,0,NA,0,0,0,120.8,202011220min
Dalton Schultz,SchuDa00,receiving,DAL,6,4,25,1,2,18,4.5,7,1.8,5.5,0,NA,0,0,1,75,202011220min
Ezekiel Elliott,ElliEz00,receiving,DAL,2,2,11,1,1,-2,-1,13,6.5,-1,0,NA,0,0,0,129.2,202011220min
Michael Gallup,GallMi00,receiving,DAL,5,2,29,0,2,20,10,9,4.5,11.6,0,NA,2,40,0,59.6,202011220min
Blake Bell,BellBl00,receiving,DAL,1,1,13,0,1,13,13,0,0,13,0,NA,0,0,0,118.7,202011220min
Noah Brown,BrowNo00,receiving,DAL,1,1,6,0,NA,4,4,2,2,4,0,NA,0,0,0,91.7,202011220min
Andy Dalton,DaltAn00,receiving,DAL,1,1,-3,0,0,-7,-7,4,4,-7,0,NA,0,0,0,79.2,202011220min
Cedrick Wilson Jr.,WilsCe01,receiving,DAL,2,1,7,0,NA,6,6,1,1,5,0,NA,1,50,0,58.3,202011220min
Adam Thielen,ThieAd00,receiving,MIN,11,8,123,2,6,75,9.4,48,6,11.6,0,NA,1,9.1,0,148.9,202011220min
Dalvin Cook,CookDa01,receiving,MIN,5,5,45,0,2,-1,-0.2,46,9.2,-0.2,0,NA,0,0,0,104.2,202011220min
Justin Jefferson,JeffJu00,receiving,MIN,5,3,86,1,3,83,27.7,3,1,21,0,NA,1,20,0,143.7,202011220min
Kyle Rudolph,RudoKy00,receiving,MIN,3,3,28,0,2,5,1.7,23,7.7,1.7,0,NA,0,0,0,105.6,202011220min
Irv Smith Jr.,SmitIr01,receiving,MIN,2,2,23,0,1,11,5.5,12,6,5.5,0,NA,0,0,0,114.6,202011220min
Olabisi Johnson,JohnOl00,receiving,MIN,1,1,9,0,NA,5,5,4,4,5,0,NA,0,0,0,104.2,202011220min
C.J. Ham,HamxC.00,receiving,MIN,1,0,0,0,NA,0,NA,0,NA,8,0,NA,0,0,0,39.6,202011220min
