player_name,pfr_player_id,adv_stat_category,team,tgt,rec,receiving_yards,receiving_td,receiving_fd,receiving_yards_before_catch,receiving_yards_before_catch_avg,receiving_yards_after_catch,receiving_yards_after_catch_avg,adot,receiving_broken_tackles,receiving_per_broken_tackle,receiving_drop,receiving_drop_pct,receiving_int,receiving_rat,pfr_game_id
Amari Cooper,CoopAm00,receiving,DAL,7,7,80,0,4,59,8.4,21,3,8.4,0,NA,0,0,0,114.3,202010250was
Dalton Schultz,SchuDa00,receiving,DAL,4,2,22,0,2,6,3,16,8,9.3,0,NA,0,0,0,66.7,202010250was
Ezekiel Elliott,ElliEz00,receiving,DAL,2,1,6,0,1,-3,-3,9,9,2,0,NA,1,50,1,16.7,202010250was
Tony Pollard,PollTo00,receiving,DAL,1,1,6,0,0,0,0,6,6,0,1,1,0,0,0,91.7,202010250was
Michael Gallup,GallMi00,receiving,DAL,2,0,0,0,NA,0,NA,0,NA,9,0,NA,0,0,0,39.6,202010250was
CeeDee Lamb,LambCe00,receiving,DAL,5,0,0,0,NA,0,NA,0,NA,8.4,0,NA,3,60,0,39.6,202010250was
Terry McLaurin,McLaTe00,receiving,WAS,11,7,90,1,2,59,8.4,31,4.4,10.2,0,NA,0,0,0,119.5,202010250was
Logan Thomas,ThomLo00,receiving,WAS,4,4,60,1,3,37,9.3,23,5.8,9.3,1,4,0,0,0,158.3,202010250was
J.D. McKissic,McKiJ.00,receiving,WAS,2,2,16,0,2,7,3.5,9,4.5,3.5,0,NA,0,0,0,100,202010250was
Cam Sims,SimsCa00,receiving,WAS,1,1,22,0,1,18,18,4,4,18,0,NA,0,0,0,118.7,202010250was
Jeremy Sprinkle,SpriJe00,receiving,WAS,1,1,6,0,NA,3,3,3,3,3,0,NA,0,0,0,91.7,202010250was
Antonio Gibson,GibsAn00,receiving,WAS,1,0,0,0,0,0,NA,0,NA,-1,0,NA,1,100,0,39.6,202010250was
Temarrick Hemingway,HemiTe00,receiving,WAS,1,0,0,0,NA,0,NA,0,NA,3,0,NA,0,0,0,39.6,202010250was
