player_name,pfr_player_id,adv_stat_category,team,completions,attempts,passing_yards,passing_first_downs,passing_first_downs_pct,intended_air_yards,intended_air_yards_per_att,completed_air_yards,cay_cmp,completed_air_yards_per_attempt,passing_yards_after_catch,passing_yards_after_catch_per_cmp,passing_drops,passing_drop_pct,passing_bad_throws,passing_bad_throw_pct,times_sacked,times_blitzed,times_hurried,times_hit,times_pressured,prss_percent,scramble_attempts,yards_per_scramble,pfr_game_id
Nathan Peterman,PeteNa00,passing,BUF,5,18,24,NA,NA,148,8.2,-1,-0.2,-0.1,25,5,2,11.1%,5,27.8%,3,8,3,2,8,36.4%,1,1,201809090rav
Josh Allen,AlleJo02,passing,BUF,6,15,74,5,27.8,220,14.7,66,11,4.4,8,1.3,1,7.1%,3,21.4%,3,7,6,1,10,50.0%,2,7,201809090rav
Joe Flacco,FlacJo00,passing,BAL,25,34,236,11,31.4,205,6,143,5.7,4.2,93,3.7,2,5.9%,3,8.8%,1,3,8,1,10,28.6%,0,NA,201809090rav
Lamar Jackson,JackLa00,passing,BAL,1,4,24,1,20,51,12.8,13,13,3.3,11,11,0,0.0%,1,33.3%,1,1,2,0,3,50.0%,1,2,201809090rav
