player_name,pfr_player_id,adv_stat_category,team,tgt,rec,receiving_yards,receiving_td,receiving_fd,receiving_yards_before_catch,receiving_yards_before_catch_avg,receiving_yards_after_catch,receiving_yards_after_catch_avg,adot,receiving_broken_tackles,receiving_per_broken_tackle,receiving_drop,receiving_drop_pct,receiving_int,receiving_rat,pfr_game_id
Marquise Brown,BrowMa04,receiving,BAL,8,4,85,1,1,18,4.5,67,16.8,13,0,NA,0,0,0,127.6,202012020pit
Devin Duvernay,DuveDe00,receiving,BAL,3,3,20,0,NA,16,5.3,4,1.3,5.3,0,NA,0,0,0,94.4,202012020pit
Justice Hill,HillJu00,receiving,BAL,2,2,5,0,0,-7,-3.5,12,6,-3.5,0,NA,0,0,0,79.2,202012020pit
Dez Bryant,BryaDe01,receiving,BAL,2,0,0,0,NA,0,NA,0,NA,9,0,NA,0,0,0,39.6,202012020pit
James Proche,ProcJa00,receiving,BAL,1,0,0,0,NA,0,NA,0,NA,2,0,NA,0,0,1,0,202012020pit
Luke Willson,WillLu00,receiving,BAL,2,0,0,0,NA,0,NA,0,NA,1.5,0,NA,0,0,0,39.6,202012020pit
Diontae Johnson,JohnDi01,receiving,PIT,13,8,46,0,5,25,3.1,21,2.6,4.9,1,8,1,7.7,0,68.1,202012020pit
JuJu Smith-Schuster,SmitJu00,receiving,PIT,9,8,37,1,3,16,2,21,2.6,2.3,0,NA,1,11.1,0,120.8,202012020pit
Eric Ebron,EbroEr00,receiving,PIT,11,7,54,0,1,44,6.3,10,1.4,5.1,0,NA,2,18.2,0,75.6,202012020pit
Chase Claypool,ClayCh01,receiving,PIT,9,6,52,0,3,32,5.3,20,3.3,8.4,1,6,0,0,0,81.7,202012020pit
Benny Snell Jr.,SnelBe00,receiving,PIT,4,3,33,0,2,-6,-2,39,13,-1.3,1,3,0,0,1,59.4,202012020pit
James Washington,WashJa00,receiving,PIT,3,2,19,0,1,16,8,3,1.5,8.3,0,NA,0,0,0,84,202012020pit
Ray-Ray McCloud,McClRa00,receiving,PIT,1,1,8,0,NA,-1,-1,9,9,-1,0,NA,0,0,0,100,202012020pit
Anthony McFarland Jr.,McFaAn00,receiving,PIT,1,1,17,0,1,5,5,12,12,5,1,1,0,0,0,118.7,202012020pit
