player_name,pfr_player_id,adv_stat_category,team,completions,attempts,passing_yards,passing_first_downs,passing_first_downs_pct,intended_air_yards,intended_air_yards_per_att,completed_air_yards,cay_cmp,completed_air_yards_per_attempt,passing_yards_after_catch,passing_yards_after_catch_per_cmp,passing_drops,passing_drop_pct,passing_bad_throws,passing_bad_throw_pct,times_sacked,times_blitzed,times_hurried,times_hit,times_pressured,times_pressured_pct,scramble_attempts,yards_per_scramble,pfr_game_id
Nick Foles,FoleNi00,passing,CHI,16,29,188,7,24.1,266,9.2,93,5.8,3.2,95,5.9,1,3.7%,5,18.5%,0,9,1,6,7,24.1%,0,NA,202009270atl
Mitchell Trubisky,TrubMi00,passing,CHI,13,22,128,7,29.2,266,12.1,71,5.5,3.2,57,4.4,1,4.5%,5,22.7%,2,7,2,1,5,20.0%,1,45,202009270atl
Matt Ryan,RyanMa00,passing,ATL,19,38,238,13,32.5,423,11.1,161,8.5,4.2,77,4.1,3,7.9%,12,31.6%,2,10,6,5,13,32.5%,0,NA,202009270atl
