player_name,pfr_player_id,adv_stat_category,team,def_ints,def_targets,def_completions_allowed,def_completion_pct,def_yards_allowed,def_yards_allowed_per_cmp,def_yards_allowed_per_tgt,def_receiving_td_allowed,def_passer_rating_allowed,def_adot,def_air_yards_completed,def_yards_after_catch,def_times_blitzed,def_times_hurried,def_times_hitqb,def_sacks,def_pressures,def_tackles_combined,def_missed_tackles,def_missed_tackle_pct,pfr_game_id
Troy Hill,HillTr01,defense,CLE,0,6,5,83.3%,58,11.6,9.7,2,146.5,6.5,42,16,1,0,0,0,0,5,1,16.7%,202111140nwe
John Johnson,JohnJo10,defense,CLE,0,4,3,75.0%,66,22,16.5,1,156.2,3.3,13,53,0,0,0,0,0,3,0,0.0%,202111140nwe
Anthony Walker,WalkAn01,defense,CLE,0,3,3,100.0%,20,6.7,6.7,0,94.4,-2.3,-7,27,1,0,0,0,0,8,1,11.1%,202111140nwe
Greg Newsome II,NewsGr00,defense,CLE,0,2,2,100.0%,37,18.5,18.5,0,118.7,18,36,1,0,0,0,0,0,3,0,0.0%,202111140nwe
Ronnie Harrison,HarrRo02,defense,CLE,0,3,2,66.7%,23,11.5,7.7,1,129.2,0.7,1,22,1,0,0,0,0,6,1,14.3%,202111140nwe
Denzel Ward,WardDe02,defense,CLE,0,2,2,100.0%,22,11,11,0,112.5,7.5,15,7,0,0,0,0,0,2,0,0.0%,202111140nwe
Herb Miller,MillHe01,defense,CLE,0,1,1,100.0%,26,26,26,0,118.7,24,24,2,0,0,0,0,0,0,0,NA,202111140nwe
Sione Takitaki,TakiSi00,defense,CLE,0,1,1,100.0%,0,0,0,0,79.2,-1,-1,1,3,0,0,0,0,5,1,16.7%,202111140nwe
Malcolm Smith,SmitMa02,defense,CLE,0,1,1,100.0%,8,8,8,0,100,-3,-3,11,1,0,0,0,0,2,0,0.0%,202111140nwe
Mack Wilson,WilsMa03,defense,CLE,0,1,1,100.0%,19,19,19,0,118.7,17,17,2,0,0,0,0,0,7,0,0.0%,202111140nwe
Jeremiah Owusu-Koramoah,OwusJe00,defense,CLE,0,1,1,100.0%,4,4,4,0,83.3,0,0,4,1,0,0,0,0,4,0,0.0%,202111140nwe
Malik McDowell,McDoMa00,defense,CLE,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,2,1,0,0.0%,202111140nwe
Myles Garrett,GarrMy00,defense,CLE,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,1,0,0.0%,202111140nwe
Elijah Lee,LeexEl00,defense,CLE,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,1,50.0%,202111140nwe
Grant Delpit,DelpGr00,defense,CLE,0,1,0,0.0%,NA,NA,0,NA,39.6,47,NA,NA,0,0,0,0,0,5,0,0.0%,202111140nwe
Jadeveon Clowney,ClowJa00,defense,CLE,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,2,1,33.3%,202111140nwe
Dont'a Hightower,HighDo01,defense,NWE,0,5,4,80.0%,32,8,6.4,0,93.3,5,21,11,2,1,0,0.5,2,6,0,0.0%,202111140nwe
Ja'Whaun Bentley,BentJa00,defense,NWE,0,7,4,57.1%,47,11.8,6.7,0,77.7,5.7,12,35,3,0,1,0,1,7,2,22.2%,202111140nwe
Kyle Van Noy,VanNKy00,defense,NWE,0,3,3,100.0%,1,0.3,0.3,0,79.2,-3,-9,10,1,0,0,1,1,5,0,0.0%,202111140nwe
Adrian Phillips,PhilAd00,defense,NWE,0,3,2,66.7%,7,3.5,2.3,1,109.7,3,7,0,1,0,0,0,0,4,0,0.0%,202111140nwe
Jalen Mills,MillJa02,defense,NWE,0,2,2,100.0%,23,11.5,11.5,0,114.6,9.5,19,4,0,0,0,0,0,2,0,0.0%,202111140nwe
Joejuan Williams,WillJo13,defense,NWE,0,1,1,100.0%,13,13,13,0,118.7,2,2,11,1,0,0,0,0,2,0,0.0%,202111140nwe
Myles Bryant,BryaMy01,defense,NWE,0,2,1,50.0%,11,11,5.5,0,66.7,3.5,5,6,0,0,0,0,0,4,1,20.0%,202111140nwe
Kyle Dugger,DuggKy00,defense,NWE,1,2,1,50.0%,2,2,1,0,16.7,2.5,-5,7,0,0,0,0,0,8,0,0.0%,202111140nwe
Calvin Munson,MunsCa00,defense,NWE,0,1,1,100.0%,18,18,18,0,118.7,0,0,18,0,0,0,0,0,4,1,20.0%,202111140nwe
Deatrich Wise Jr.,WiseDe00,defense,NWE,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,0,1.5,5,4,0,0.0%,202111140nwe
Matt Judon,JudoMa00,defense,NWE,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,2,0.5,3,1,0,0.0%,202111140nwe
Tashawn Bower,BoweTa00,defense,NWE,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,2,0,0.0%,202111140nwe
Lawrence Guy,GuyxLa00,defense,NWE,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.5,1,3,0,0.0%,202111140nwe
Christian Barmore,BarmCh00,defense,NWE,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,4,1,20.0%,202111140nwe
Josh Uche,UcheJo00,defense,NWE,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,2,0,0.0%,202111140nwe
Davon Godchaux,GodcDa00,defense,NWE,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,2,1,33.3%,202111140nwe
J.C. Jackson,JackJ.00,defense,NWE,0,5,0,0.0%,NA,NA,0,NA,39.6,24.4,NA,NA,0,0,0,0,0,0,1,100.0%,202111140nwe
