player_name,pfr_player_id,adv_stat_category,team,def_ints,def_targets,def_completions_allowed,def_completion_pct,def_yards_allowed,def_yards_allowed_per_cmp,def_yards_allowed_per_tgt,def_receiving_td_allowed,def_passer_rating_allowed,def_adot,def_air_yards_completed,def_yards_after_catch,def_times_blitzed,def_times_hurried,def_times_hitqb,def_sacks,def_pressures,def_tackles_combined,def_missed_tackles,def_missed_tackle_pct,pfr_game_id
Mike Hughes,HughMi00,defense,KAN,0,15,10,66.7%,143,14.3,9.5,1,119.6,10.1,68,75,0,0,0,0,0,10,1,9.1%,202110030phi
Daniel Sorensen,SoreDa01,defense,KAN,0,6,6,100.0%,71,11.8,11.8,0,116,7.5,45,26,4,1,0,0,1,9,1,10.0%,202110030phi
L'Jarius Sneed,SneeLJ00,defense,KAN,0,8,5,62.5%,45,9,5.6,1,117.2,6.6,27,18,6,2,0,1,3,4,0,0.0%,202110030phi
Anthony Hitchens,HitcAn00,defense,KAN,0,4,4,100.0%,48,12,12,0,116.7,5.5,22,26,5,0,1,0,1,4,0,0.0%,202110030phi
Deandre Baker,BakeDe00,defense,KAN,0,5,4,80.0%,54,13.5,10.8,0,111.7,8.2,20,34,0,0,0,0,0,4,0,0.0%,202110030phi
Tyrann Mathieu,MathTy00,defense,KAN,0,2,2,100.0%,NA,NA,0,NA,79.2,1.5,NA,NA,4,2,0,0,2,5,1,16.7%,202110030phi
Ben Niemann,NiemBe00,defense,KAN,0,3,2,66.7%,16,8,5.3,0,79.9,-0.3,-3,19,9,0,0,0,0,2,4,66.7%,202110030phi
Nick Bolton,BoltNi00,defense,KAN,0,1,1,100.0%,10,10,10,0,108.3,2,2,8,3,1,0,0,1,2,1,33.3%,202110030phi
Chris Jones,JoneCh09,defense,KAN,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,1,0,3,0,0,NA,202110030phi
Michael Danna,DannMi00,defense,KAN,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,2,3,4,0,0.0%,202110030phi
Alex Okafor,OkafAl00,defense,KAN,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,2,1,1,50.0%,202110030phi
Jarran Reed,ReedJa02,defense,KAN,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,2,0,1,100.0%,202110030phi
Dorian O'Daniel,ODanDo00,defense,KAN,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,NA,202110030phi
Tershawn Wharton,WharTe00,defense,KAN,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,2,1,33.3%,202110030phi
Juan Thornhill,ThorJu00,defense,KAN,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,3,1,25.0%,202110030phi
Alex Singleton,SingAl00,defense,PHI,0,5,5,100.0%,42,8.4,8.4,1,141.2,2.4,12,30,1,0,0,0,0,9,0,0.0%,202110030phi
Darius Slay,SlayDa00,defense,PHI,0,7,5,71.4%,64,12.8,9.1,0,99.7,7.7,28,36,0,0,0,0,0,5,1,16.7%,202110030phi
Eric Wilson,WilsEr00,defense,PHI,1,5,4,80.0%,29,7.3,5.8,1,90.8,3,15,14,1,0,1,0,1,10,1,9.1%,202110030phi
Steven Nelson,NelsSt01,defense,PHI,0,5,3,60.0%,53,17.7,10.6,1,135.8,8.4,35,18,0,0,0,0,0,1,2,66.7%,202110030phi
Avonte Maddox,MaddAv00,defense,PHI,0,3,3,100.0%,26,8.7,8.7,0,102.8,6.3,19,7,1,0,0,0,0,7,1,12.5%,202110030phi
Derek Barnett,BarnDe01,defense,PHI,0,1,1,100.0%,2,2,2,1,118.7,1,1,1,0,3,1,0,4,4,1,20.0%,202110030phi
Davion Taylor,TaylDa01,defense,PHI,0,1,1,100.0%,4,4,4,0,83.3,-1,-1,5,0,0,0,0,0,3,0,0.0%,202110030phi
Anthony Harris,HarrAn01,defense,PHI,0,1,1,100.0%,44,44,44,1,158.3,43,43,1,0,0,0,0,0,3,1,25.0%,202110030phi
Rodney McLeod,McLeRo00,defense,PHI,0,1,1,100.0%,14,14,14,0,118.7,9,9,5,0,0,0,0,0,4,0,0.0%,202110030phi
Josh Sweat,SweaJo00,defense,PHI,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,1,2,1,33.3%,202110030phi
Javon Hargrave,HargJa00,defense,PHI,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,6,0,0.0%,202110030phi
Tarron Jackson,JackTa02,defense,PHI,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,1,0,0.0%,202110030phi
Genard Avery,AverGe00,defense,PHI,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1,0,0.0%,202110030phi
T.J. Edwards,EdwaTJ02,defense,PHI,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,3,1,25.0%,202110030phi
Marcus Epps,EppsMa00,defense,PHI,0,1,0,0.0%,NA,NA,0,NA,39.6,15,NA,NA,0,0,0,0,0,2,0,0.0%,202110030phi
