player_name,pfr_player_id,adv_stat_category,team,tgt,rec,receiving_yards,receiving_td,receiving_fd,receiving_yards_before_catch,receiving_yards_before_catch_avg,receiving_yards_after_catch,receiving_yards_after_catch_avg,adot,receiving_broken_tackles,receiving_per_broken_tackle,receiving_drop,receiving_drop_pct,receiving_int,receiving_rat,pfr_game_id
Adam Thielen,ThieAd00,receiving,MIN,8,5,75,0,2,72,14.4,3,0.6,17.4,0,NA,0,0,0,93.2,201909150gnb
Dalvin Cook,CookDa01,receiving,MIN,3,3,37,0,1,-5,-1.7,42,14,-1.7,0,NA,0,0,0,118.1,201909150gnb
Kyle Rudolph,RudoKy00,receiving,MIN,4,3,9,0,1,1,0.3,8,2.7,3.5,1,3,0,0,0,77.1,201909150gnb
Chad Beebe,BeebCh00,receiving,MIN,1,1,61,0,1,4,4,57,57,4,1,1,0,0,0,118.7,201909150gnb
Stefon Diggs,DiggSt00,receiving,MIN,7,1,49,1,1,45,45,4,4,20.9,0,NA,1,14.3,2,56.2,201909150gnb
Irv Smith Jr.,SmitIr01,receiving,MIN,2,1,-1,0,NA,-2,-2,1,1,-1.5,0,NA,0,0,0,56.2,201909150gnb
C.J. Ham,HamxC.00,receiving,MIN,2,0,0,0,NA,0,NA,0,NA,0,0,NA,0,0,0,39.6,201909150gnb
Davante Adams,AdamDa01,receiving,GNB,9,7,106,0,7,84,12,22,3.1,14.1,0,NA,0,0,0,115.7,201909150gnb
Geronimo Allison,AlliGe01,receiving,GNB,4,4,25,1,1,9,2.3,16,4,2.3,0,NA,0,0,0,132.3,201909150gnb
Aaron Jones,JoneAa00,receiving,GNB,6,4,34,0,2,3,0.8,31,7.8,4.3,0,NA,0,0,0,81.2,201909150gnb
Marquez Valdes-Scantling,ValdMa00,receiving,GNB,5,3,19,0,1,11,3.7,8,2.7,11.2,0,NA,0,0,0,67.9,201909150gnb
Jamaal Williams,WillJa06,receiving,GNB,4,3,13,1,1,-10,-3.3,23,7.7,-3,0,NA,0,0,0,117.7,201909150gnb
Jake Kumerow,KumeJa00,receiving,GNB,1,1,12,0,NA,6,6,6,6,6,0,NA,0,0,0,116.7,201909150gnb
Jimmy Graham,GrahJi00,receiving,GNB,1,0,0,0,NA,0,NA,0,NA,3,0,NA,0,0,0,39.6,201909150gnb
Marcedes Lewis,LewiMa00,receiving,GNB,1,0,0,0,NA,0,NA,0,NA,16,0,NA,0,0,0,39.6,201909150gnb
