player_name,pfr_player_id,adv_stat_category,team,tgt,rec,receiving_yards,receiving_td,receiving_fd,receiving_yards_before_catch,receiving_yards_before_catch_avg,receiving_yards_after_catch,receiving_yards_after_catch_avg,adot,receiving_broken_tackles,receiving_per_broken_tackle,receiving_drop,receiving_drop_pct,receiving_int,receiving_rat,pfr_game_id
Davante Adams,AdamDa01,receiving,GNB,11,9,138,0,5,85,9.4,53,5.9,14.7,2,4.5,0,0,1,80.9,202001190sfo
Aaron Jones,JoneAa00,receiving,GNB,5,5,27,1,3,-13,-2.6,40,8,-2.6,0,NA,0,0,0,128.7,202001190sfo
Jimmy Graham,GrahJi00,receiving,GNB,5,4,59,0,1,26,6.5,33,8.3,10.8,0,NA,0,0,0,115.8,202001190sfo
Allen Lazard,LazaAl00,receiving,GNB,4,3,36,0,3,26,8.7,10,3.3,19,0,NA,0,0,0,102.1,202001190sfo
Geronimo Allison,AlliGe01,receiving,GNB,3,2,8,0,NA,7,3.5,1,0.5,8,0,NA,0,0,1,30.6,202001190sfo
Marcedes Lewis,LewiMa00,receiving,GNB,2,2,14,0,1,-2,-1,16,8,-1,0,NA,0,0,0,95.8,202001190sfo
Jace Sternberger,SterJa00,receiving,GNB,2,2,13,1,2,10,5,3,1.5,5,0,NA,0,0,0,133.3,202001190sfo
Jamaal Williams,WillJa06,receiving,GNB,3,2,1,0,NA,-4,-2,5,2.5,-0.7,0,NA,0,0,0,70.1,202001190sfo
Tyler Ervin,ErviTy00,receiving,GNB,1,1,7,0,NA,-5,-5,12,12,-5,0,NA,0,0,0,95.8,202001190sfo
Jake Kumerow,KumeJa00,receiving,GNB,1,1,23,0,1,16,16,7,7,16,0,NA,0,0,0,118.7,202001190sfo
Raheem Mostert,MostRa00,receiving,SFO,2,2,6,0,0,-8,-4,14,7,-4,0,NA,0,0,0,79.2,202001190sfo
Deebo Samuel,SamuDe00,receiving,SFO,3,2,46,0,2,14,7,32,16,6.3,2,1,0,0,0,109.7,202001190sfo
Kendrick Bourne,BourKe00,receiving,SFO,1,1,6,0,NA,6,6,0,0,6,0,NA,0,0,0,91.7,202001190sfo
George Kittle,KittGe00,receiving,SFO,1,1,19,0,1,3,3,16,16,3,0,NA,0,0,0,118.7,202001190sfo
Emmanuel Sanders,SandEm00,receiving,SFO,1,0,0,0,NA,0,NA,0,NA,7,0,NA,0,0,0,39.6,202001190sfo
