player_name,pfr_player_id,adv_stat_category,team,completions,attempts,passing_yards,passing_first_downs,passing_first_downs_pct,intended_air_yards,intended_air_yards_per_att,completed_air_yards,cay_cmp,completed_air_yards_per_attempt,passing_yards_after_catch,passing_yards_after_catch_per_cmp,passing_drops,passing_drop_pct,passing_bad_throws,passing_bad_throw_pct,times_sacked,times_blitzed,times_hurried,times_hit,times_pressured,prss_percent,scramble_attempts,yards_per_scramble,pfr_game_id
Matt Ryan,RyanMa00,passing,ATL,21,31,311,15,44.1,296,9.5,239,11.4,7.7,72,3.4,3,10.0%,3,10.0%,3,7,2,4,9,26.5%,0,NA,201911170car
Kenjon Barner,BarnKe00,passing,ATL,1,1,3,NA,NA,-4,-4,-4,-4,-4,7,7,0,0.0%,0,0.0%,0,1,0,0,0,0.0%,0,NA,201911170car
Kyle Allen,AlleKy00,passing,CAR,31,50,325,15,27.3,351,7,170,5.5,3.4,155,5,3,6.4%,9,19.1%,5,7,7,4,16,28.6%,1,7,201911170car
