player_name,pfr_player_id,adv_stat_category,team,completions,attempts,passing_yards,passing_first_downs,passing_first_downs_pct,intended_air_yards,intended_air_yards_per_att,completed_air_yards,cay_cmp,completed_air_yards_per_attempt,passing_yards_after_catch,passing_yards_after_catch_per_cmp,passing_drops,passing_drop_pct,passing_bad_throws,passing_bad_throw_pct,times_sacked,times_blitzed,times_hurried,times_hit,times_pressured,prss_percent,scramble_attempts,yards_per_scramble,pfr_game_id
Matt Ryan,RyanMa00,passing,ATL,29,44,265,17,37.8,227,5.2,140,4.8,3.2,125,4.3,2,4.9%,6,14.6%,1,21,4,5,10,22.2%,0,NA,202101030tam
Tom Brady,BradTo00,passing,TAM,26,41,399,20,47.6,449,11,217,8.3,5.3,182,7,2,5.3%,9,23.7%,1,14,4,1,6,14.0%,1,2,202101030tam
