player_name,pfr_player_id,adv_stat_category,team,completions,attempts,passing_yards,passing_first_downs,passing_first_downs_pct,intended_air_yards,intended_air_yards_per_att,completed_air_yards,cay_cmp,completed_air_yards_per_attempt,passing_yards_after_catch,passing_yards_after_catch_per_cmp,passing_drops,passing_drop_pct,passing_bad_throws,passing_bad_throw_pct,times_sacked,times_blitzed,times_hurried,times_hit,times_pressured,prss_percent,scramble_attempts,yards_per_scramble,pfr_game_id
Gardner Minshew II,MinsGa00,passing,JAX,27,40,351,16,37.2,304,7.6,205,7.6,5.1,146,5.4,0,0.0%,4,11.1%,3,9,2,1,6,13.3%,2,4.5,202010040cin
Joe Burrow,BurrJo01,passing,CIN,25,36,300,15,40.5,370,10.3,170,6.8,4.7,130,5.2,3,8.6%,2,5.7%,1,9,4,4,9,23.1%,2,6.5,202010040cin
