player_name,pfr_player_id,adv_stat_category,team,completions,attempts,passing_yards,passing_first_downs,passing_first_downs_pct,intended_air_yards,intended_air_yards_per_att,completed_air_yards,cay_cmp,completed_air_yards_per_attempt,passing_yards_after_catch,passing_yards_after_catch_per_cmp,passing_drops,passing_drop_pct,passing_bad_throws,passing_bad_throw_pct,times_sacked,times_blitzed,times_hurried,times_hit,times_pressured,prss_percent,scramble_attempts,yards_per_scramble,pfr_game_id
Joe Flacco,FlacJo00,passing,NYJ,15,30,205,9,29,381,12.7,158,10.5,5.3,47,3.1,1,3.6%,7,25.0%,1,6,3,7,11,34.4%,1,2,202011220sdg
Justin Herbert,HerbJu00,passing,LAC,37,49,366,18,34.6,328,6.7,196,5.3,4,170,4.6,2,4.1%,7,14.3%,3,20,7,4,14,25.9%,2,5.5,202011220sdg
