player_name,pfr_player_id,adv_stat_category,team,tgt,rec,receiving_yards,receiving_td,receiving_fd,receiving_yards_before_catch,receiving_yards_before_catch_avg,receiving_yards_after_catch,receiving_yards_after_catch_avg,adot,receiving_broken_tackles,receiving_per_broken_tackle,receiving_drop,receiving_drop_pct,receiving_int,receiving_rat,pfr_game_id
Robert Woods,WoodRo02,receiving,LAR,7,6,89,1,4,50,8.3,39,6.5,12.4,0,NA,0,0,0,158.3,201812230crd
Gerald Everett,EverGe00,receiving,LAR,6,5,28,0,2,26,5.2,2,0.4,6.5,0,NA,0,0,0,86.1,201812230crd
Brandin Cooks,CookBr00,receiving,LAR,3,3,35,0,2,35,11.7,0,0,11.7,0,NA,0,0,0,115.3,201812230crd
Josh Reynolds,ReynJo00,receiving,LAR,2,2,44,0,2,23,11.5,21,10.5,11.5,0,NA,0,0,0,118.7,201812230crd
C.J. Anderson,AndeC.00,receiving,LAR,3,1,-5,0,0,-7,-7,2,2,-3.7,1,1,0,0,0,42.4,201812230crd
Tyler Higbee,HigbTy00,receiving,LAR,1,1,16,0,1,4,4,12,12,4,1,1,0,0,0,118.7,201812230crd
John Kelly,KellJo00,receiving,LAR,1,1,9,0,0,4,4,5,5,4,0,NA,0,0,0,104.2,201812230crd
Larry Fitzgerald,FitzLa00,receiving,ARI,9,6,53,0,1,19,3.2,34,5.7,5.2,0,NA,0,0,0,82.2,201812230crd
Trent Sherfield,SherTr00,receiving,ARI,6,6,62,0,3,38,6.3,24,4,6.3,0,NA,0,0,0,109.7,201812230crd
Chase Edmonds,EdmoCh00,receiving,ARI,2,1,1,0,0,-1,-1,2,2,2.5,0,NA,0,0,0,56.2,201812230crd
David Johnson,JohnDa08,receiving,ARI,5,1,32,1,1,28,28,4,4,9.6,0,NA,0,0,0,93.3,201812230crd
John Phillips,PhilJo00,receiving,ARI,1,1,9,0,NA,5,5,4,4,5,0,NA,0,0,0,104.2,201812230crd
Ricky Seals-Jones,SealRi00,receiving,ARI,1,1,3,0,NA,3,3,0,0,3,0,NA,0,0,0,79.2,201812230crd
Jalen Tolliver,TollJa00,receiving,ARI,3,1,15,0,1,15,15,0,0,23,0,NA,0,0,0,50.7,201812230crd
Chad Williams,WillCh05,receiving,ARI,4,1,7,0,NA,7,7,0,0,18.5,0,NA,1,25,0,39.6,201812230crd
