player_name,pfr_player_id,adv_stat_category,team,carries,rushing_yards,rushing_first_downs,rushing_yards_before_contact,rushing_yards_before_contact_avg,rushing_yards_after_contact,rushing_yards_after_contact_avg,rushing_broken_tackles,att_br,pfr_game_id
Saquon Barkley,BarkSa00,rushing,NYG,21,102,4,63,3,39,1.9,0,NA,202201020chi
Devontae Booker,BookDe00,rushing,NYG,18,46,4,28,1.6,18,1,0,NA,202201020chi
Mike Glennon,GlenMi00,rushing,NYG,1,13,1,13,13,0,0,0,NA,202201020chi
David Montgomery,MontDa01,rushing,CHI,22,64,5,39,1.8,25,1.1,1,22,202201020chi
Andy Dalton,DaltAn00,rushing,CHI,3,14,0,10,3.3,4,1.3,0,NA,202201020chi
Khalil Herbert,HerbKh00,rushing,CHI,2,9,1,4,2,5,2.5,0,NA,202201020chi
