player_name,pfr_player_id,adv_stat_category,team,completions,attempts,passing_yards,passing_first_downs,passing_first_downs_pct,intended_air_yards,intended_air_yards_per_att,completed_air_yards,cay_cmp,completed_air_yards_per_attempt,passing_yards_after_catch,passing_yards_after_catch_per_cmp,passing_drops,passing_drop_pct,passing_bad_throws,passing_bad_throw_pct,times_sacked,times_blitzed,times_hurried,times_hit,times_pressured,times_pressured_pct,scramble_attempts,yards_per_scramble,pfr_game_id
Kyler Murray,MurrKy00,passing,ARI,20,32,253,13,39.4,247,7.7,179,9,5.6,74,3.7,1,3.2%,6,19.4%,1,14,0,2,3,8.3%,3,14.7,201910060cin
Andy Dalton,DaltAn00,passing,CIN,27,38,262,12,30.8,174,4.6,120,4.4,3.2,142,5.3,2,5.4%,5,13.5%,1,21,3,2,6,15.0%,1,5,201910060cin
