player_name,pfr_player_id,adv_stat_category,team,def_ints,def_targets,def_completions_allowed,def_completion_pct,def_yards_allowed,def_yards_allowed_per_cmp,def_yards_allowed_per_tgt,def_receiving_td_allowed,def_passer_rating_allowed,def_adot,def_air_yards_completed,def_yards_after_catch,def_times_blitzed,def_times_hurried,def_times_hitqb,def_sacks,def_pressures,def_tackles_combined,def_missed_tackles,def_missed_tackle_pct,pfr_game_id
Ahkello Witherspoon,WithAh00,defense,SFO,0,8,7,87.5%,80,11.4,10,1,147.9,7.9,51,29,0,0,0,0,0,5,0,0.0%,202009200nyj
Jimmie Ward,WardJi01,defense,SFO,0,5,4,80.0%,25,6.3,5,0,87.5,3.8,9,16,3,0,0,0,0,7,0,0.0%,202009200nyj
K'Waun Williams,WillKW00,defense,SFO,0,4,3,75.0%,11,3.7,2.8,0,77.1,-0.3,-5,16,1,0,0,0,0,1,2,66.7%,202009200nyj
Kwon Alexander,AlexKw00,defense,SFO,0,6,3,50.0%,21,7,3.5,0,58.3,3.8,3,18,7,0,0,0,0,5,1,16.7%,202009200nyj
Fred Warner,WarnFr00,defense,SFO,0,2,1,50.0%,3,3,1.5,0,56.2,-0.5,-3,6,2,1,0,0,1,12,1,7.7%,202009200nyj
Tarvarius Moore,MoorTa00,defense,SFO,0,1,1,100.0%,27,27,27,0,118.7,15,15,12,0,0,0,0,0,2,0,0.0%,202009200nyj
Azeez Al-Shaair,AlShAz00,defense,SFO,0,1,1,100.0%,5,5,5,0,87.5,4,4,1,0,0,0,0,0,2,0,0.0%,202009200nyj
Emmanuel Moseley,MoseEm00,defense,SFO,0,3,1,33.3%,7,7,2.3,0,42.4,7.7,6,1,0,0,0,0,0,2,0,0.0%,202009200nyj
Arik Armstead,ArmsAr01,defense,SFO,0,1,0,0.0%,NA,NA,0,NA,39.6,-3,NA,NA,0,0,2,1,3,3,0,0.0%,202009200nyj
Kerry Hyder,HydeKe01,defense,SFO,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,0,2,9,1,10.0%,202009200nyj
Kevin Givens,GiveKe01,defense,SFO,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,2,1,0,0.0%,202009200nyj
Javon Kinlaw,KinlJa00,defense,SFO,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,2,0,0.0%,202009200nyj
Dre Greenlaw,GreeDr00,defense,SFO,0,1,0,0.0%,NA,NA,0,NA,39.6,2,NA,NA,1,0,0,0,0,1,0,0.0%,202009200nyj
Jaquiski Tartt,TartJa00,defense,SFO,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,5,1,16.7%,202009200nyj
Marcell Harris,HarrMa03,defense,SFO,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,1,50.0%,202009200nyj
Blessuan Austin,AustBl00,defense,NYJ,0,6,5,83.3%,70,14,11.7,0,115.3,11.8,36,34,1,0,1,0,1,2,3,60.0%,202009200nyj
Marcus Maye,MayeMa00,defense,NYJ,0,6,5,83.3%,35,7,5.8,2,130.6,1.5,5,30,1,0,0,0,0,7,3,30.0%,202009200nyj
Brian Poole,PoolBr01,defense,NYJ,0,5,3,60.0%,15,5,3,0,64.6,3.2,4,11,1,1,0,0,1,6,1,14.3%,202009200nyj
Alec Ogletree,OgleAl00,defense,NYJ,0,3,3,100.0%,22,7.3,7.3,0,97.2,3,9,13,0,0,0,0,0,2,2,50.0%,202009200nyj
Neville Hewitt,HewiNe00,defense,NYJ,0,3,2,66.7%,20,10,6.7,0,85.4,5.7,11,9,4,0,1,0,1,6,1,14.3%,202009200nyj
Bradley McDougald,McDoBr01,defense,NYJ,0,2,2,100.0%,26,13,13,0,118.7,9,18,8,1,0,0,0,0,5,0,0.0%,202009200nyj
Tarell Basham,BashTa00,defense,NYJ,0,1,1,100.0%,10,10,10,0,108.3,-4,-4,14,4,0,2,0,2,1,0,0.0%,202009200nyj
Quincy Wilson,WilsQu01,defense,NYJ,0,1,1,100.0%,4,4,4,0,83.3,-2,-2,6,0,0,0,0,0,1,2,66.7%,202009200nyj
John Franklin-Myers,FranJo02,defense,NYJ,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,3,0,3,1,1,50.0%,202009200nyj
Quinnen Williams,WillQu00,defense,NYJ,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,2,7,2,22.2%,202009200nyj
Jordan Jenkins,JenkJo01,defense,NYJ,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0,1,1,2,4,1,20.0%,202009200nyj
Kyle Phillips,PhilKy00,defense,NYJ,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,1,3,0,0.0%,202009200nyj
Avery Williamson,WillAv00,defense,NYJ,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,3,0,0.0%,202009200nyj
Steve McLendon,McLeSt00,defense,NYJ,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,4,1,20.0%,202009200nyj
