player_name,pfr_player_id,adv_stat_category,team,carries,rushing_yards,rushing_first_downs,rushing_yards_before_contact,rushing_yards_before_contact_avg,rushing_yards_after_contact,rushing_yards_after_contact_avg,rushing_broken_tackles,att_br,pfr_game_id
Marlon Mack,MackMa00,rushing,IND,11,19,2,12,1.1,7,0.6,0,NA,201912160nor
Jordan Wilkins,WilkJo01,rushing,IND,3,10,2,2,0.7,8,2.7,1,3,201912160nor
Nyheim Hines,HineNy00,rushing,IND,2,10,NA,7,3.5,3,1.5,0,NA,201912160nor
Jacoby Brissett,BrisJa00,rushing,IND,1,7,1,7,7,0,0,0,NA,201912160nor
Alvin Kamara,KamaAl00,rushing,NOR,14,66,2,34,2.4,32,2.3,1,14,201912160nor
Latavius Murray,MurrLa00,rushing,NOR,9,29,1,15,1.7,14,1.6,1,9,201912160nor
Teddy Bridgewater,BridTe00,rushing,NOR,3,-3,NA,-3,-1,0,0,0,NA,201912160nor
Dwayne Washington,WashDw00,rushing,NOR,3,20,1,7,2.3,13,4.3,0,NA,201912160nor
Taysom Hill,HillTa00,rushing,NOR,2,1,1,-2,-1,3,1.5,0,NA,201912160nor
Zach Line,LineZa01,rushing,NOR,2,4,2,3,1.5,1,0.5,0,NA,201912160nor
