player_name,pfr_player_id,adv_stat_category,team,completions,attempts,passing_yards,passing_first_downs,passing_first_downs_pct,intended_air_yards,intended_air_yards_per_att,completed_air_yards,cay_cmp,completed_air_yards_per_attempt,passing_yards_after_catch,passing_yards_after_catch_per_cmp,passing_drops,passing_drop_pct,passing_bad_throws,passing_bad_throw_pct,times_sacked,times_blitzed,times_hurried,times_hit,times_pressured,times_pressured_pct,scramble_attempts,yards_per_scramble,pfr_game_id
Cody Kessler,KessCo00,passing,JAX,12,17,106,6,27.3,108,6.4,52,4.3,3.1,54,4.5,2,12.5%,2,12.5%,5,7,3,4,12,54.5%,0,NA,201812230mia
Blake Bortles,BortBl00,passing,JAX,5,6,39,2,28.6,33,5.5,25,5,4.2,14,2.8,0,0.0%,0,0.0%,1,3,0,0,1,14.3%,0,NA,201812230mia
Dede Westbrook,WestDe00,passing,JAX,0,1,0,0,0,12,12,0,NA,0,0,NA,0,0.0%,1,100.0%,0,1,0,1,1,100.0%,0,NA,201812230mia
Ryan Tannehill,TannRy00,passing,MIA,15,22,146,8,32,102,4.6,57,3.8,2.6,89,5.9,1,4.8%,3,14.3%,3,6,2,4,9,33.3%,2,11,201812230mia
