player_name,pfr_player_id,adv_stat_category,team,def_ints,def_targets,def_completions_allowed,def_completion_pct,def_yards_allowed,def_yards_allowed_per_cmp,def_yards_allowed_per_tgt,def_receiving_td_allowed,def_passer_rating_allowed,def_adot,def_air_yards_completed,def_yards_after_catch,def_times_blitzed,def_times_hurried,def_times_hitqb,def_sacks,def_pressures,def_tackles_combined,def_missed_tackles,def_missed_tackle_pct,pfr_game_id
Cameron Sutton,SuttCa00,defense,PIT,0,8,5,62.5%,111,22.2,13.9,2,145.8,17.6,79,32,0,0,0,0,0,4,0,0.0%,202112090min
Ahkello Witherspoon,WithAh00,defense,PIT,2,12,4,33.3%,43,10.8,3.6,0,5.2,11.2,34,9,0,0,0,0,0,4,0,0.0%,202112090min
Arthur Maulet,MaulAr00,defense,PIT,0,1,1,100.0%,12,12,12,0,116.7,6,6,6,1,1,0,0,1,1,1,50.0%,202112090min
Marcus Allen,AlleMa03,defense,PIT,0,1,1,100.0%,17,17,17,0,118.7,14,14,3,1,0,0,0,0,1,0,0.0%,202112090min
Justin Layne,LaynJu00,defense,PIT,0,2,1,50.0%,13,13,6.5,0,70.8,13.5,7,6,0,0,0,0,0,1,0,0.0%,202112090min
Miles Killebrew,KillMi00,defense,PIT,0,1,1,100.0%,1,1,1,0,79.2,1,1,0,0,0,0,0,0,2,0,0.0%,202112090min
Devin Bush Jr.,BushDe01,defense,PIT,0,2,1,50.0%,19,19,9.5,0,83.3,5,6,13,4,0,0,0,0,8,0,0.0%,202112090min
Montravius Adams,AdamMo00,defense,PIT,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,0,2,2,0,0.0%,202112090min
Chris Wormley,WormCh00,defense,PIT,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,0,2,2,1,33.3%,202112090min
Taco Charlton,CharTa00,defense,PIT,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,1,4,0,0.0%,202112090min
T.J. Watt,WattT.00,defense,PIT,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,1,1,0,0.0%,202112090min
Cameron Heyward,HeywCa01,defense,PIT,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,6,0,0.0%,202112090min
Terrell Edmunds,EdmuTe00,defense,PIT,0,2,0,0.0%,NA,NA,0,NA,39.6,4.5,NA,NA,0,0,0,0,0,5,0,0.0%,202112090min
