player_name,pfr_player_id,adv_stat_category,team,completions,attempts,passing_yards,passing_first_downs,passing_first_downs_pct,intended_air_yards,intended_air_yards_per_att,completed_air_yards,cay_cmp,completed_air_yards_per_attempt,passing_yards_after_catch,passing_yards_after_catch_per_cmp,passing_drops,passing_drop_pct,passing_bad_throws,passing_bad_throw_pct,times_sacked,times_blitzed,times_hurried,times_hit,times_pressured,times_pressured_pct,scramble_attempts,yards_per_scramble,pfr_game_id
Gardner Minshew II,MinsGa00,passing,JAX,17,29,201,10,32.3,241,8.3,104,6.1,3.6,97,5.7,1,3.6%,6,21.4%,2,8,2,3,7,20.0%,4,6,201912150rai
Derek Carr,CarrDe02,passing,OAK,22,36,267,15,37.5,237,6.6,95,4.3,2.6,172,7.8,4,12.1%,3,9.1%,4,10,5,1,10,25.0%,0,NA,201912150rai
