player_name,pfr_player_id,adv_stat_category,team,tgt,rec,receiving_yards,receiving_td,receiving_fd,receiving_yards_before_catch,receiving_yards_before_catch_avg,receiving_yards_after_catch,receiving_yards_after_catch_avg,adot,receiving_broken_tackles,receiving_per_broken_tackle,receiving_drop,receiving_drop_pct,receiving_int,receiving_rat,pfr_game_id
Christian McCaffrey,McCaCh01,receiving,CAR,15,14,102,0,6,6,0.4,96,6.9,-0.1,0,NA,0,0,0,95,201809160atl
Devin Funchess,FuncDe00,receiving,CAR,9,7,77,0,5,62,8.9,15,2.1,9,1,7,1,11.1,0,102.3,201809160atl
Jarius Wright,WrigJa02,receiving,CAR,7,5,62,1,5,44,8.8,18,3.6,7.6,0,NA,1,14.3,0,138.1,201809160atl
Torrey Smith,SmitTo02,receiving,CAR,7,3,33,1,2,16,5.3,17,5.7,16.3,0,NA,0,0,0,97,201809160atl
Ian Thomas,ThomIa00,receiving,CAR,3,2,10,0,1,7,3.5,3,1.5,8,0,NA,1,33.3,0,71.5,201809160atl
D.J. Moore,MoorD.00,receiving,CAR,2,1,51,1,1,17,17,34,34,24,1,1,0,0,0,135.4,201809160atl
C.J. Anderson,AndeC.00,receiving,CAR,2,0,0,0,0,0,NA,0,NA,2.5,0,NA,2,100,1,0,201809160atl
Austin Hooper,HoopAu00,receiving,ATL,5,5,59,1,3,38,7.6,21,4.2,7.6,0,NA,0,0,0,155.4,201809160atl
Julio Jones,JoneJu02,receiving,ATL,9,5,64,0,3,46,9.2,18,3.6,21.7,0,NA,1,11.1,1,38.4,201809160atl
Tevin Coleman,ColeTe01,receiving,ATL,4,4,18,0,0,1,0.3,17,4.3,0.3,1,4,0,0,0,85.4,201809160atl
Calvin Ridley,RidlCa00,receiving,ATL,5,4,64,1,3,28,7,36,9,6.6,0,NA,1,20,0,158.3,201809160atl
Mohamed Sanu,SanuMo00,receiving,ATL,2,2,19,0,1,5,2.5,14,7,2.5,0,NA,0,0,0,106.2,201809160atl
Marvin Hall,HallMa02,receiving,ATL,1,1,30,0,1,21,21,9,9,21,0,NA,0,0,0,118.7,201809160atl
Logan Paulsen,PaulLo00,receiving,ATL,1,1,10,0,1,-2,-2,12,12,-2,0,NA,0,0,0,108.3,201809160atl
Ito Smith,SmitIt00,receiving,ATL,1,1,8,0,0,2,2,6,6,2,0,NA,0,0,0,100,201809160atl
