player_name,pfr_player_id,adv_stat_category,team,def_ints,def_targets,def_completions_allowed,def_completion_pct,def_yards_allowed,def_yards_allowed_per_cmp,def_yards_allowed_per_tgt,def_receiving_td_allowed,def_passer_rating_allowed,def_adot,def_air_yards_completed,def_yards_after_catch,def_times_blitzed,def_times_hurried,def_times_hitqb,def_sacks,def_pressures,def_tackles_combined,def_missed_tackles,def_missed_tackle_pct,pfr_game_id
Michael Ojemudia,OjemMi00,defense,DEN,0,7,5,71.4%,72,14.4,10.3,0,104.5,10,53,19,0,0,0,0,0,7,0,0.0%,202012060kan
Kareem Jackson,JackKa99,defense,DEN,0,5,5,100.0%,45,9,9,0,104.2,3.8,19,26,0,0,0,0,0,10,1,9.1%,202012060kan
A.J. Bouye,BouyA.00,defense,DEN,0,8,5,62.5%,76,15.2,9.5,0,93.7,15.3,41,35,0,0,0,0,0,4,2,33.3%,202012060kan
Josey Jewell,JeweJo00,defense,DEN,0,4,4,100.0%,40,10,10,0,108.3,5.3,21,19,2,0,0,0,0,7,0,0.0%,202012060kan
Justin Simmons,SimmJu00,defense,DEN,0,2,2,100.0%,14,7,7,0,95.8,-2,-4,18,1,0,0,0,0,8,0,0.0%,202012060kan
Alexander Johnson,JohnAl01,defense,DEN,0,7,2,28.6%,6,3,0.9,0,39.6,10.3,-1,7,8,0,0,0,0,6,0,0.0%,202012060kan
Alijah Holder,HoldAl01,defense,DEN,0,2,1,50.0%,28,28,14,0,95.8,7.5,10,18,2,1,0,0,1,1,1,50.0%,202012060kan
Bradley Chubb,ChubBr00,defense,DEN,0,1,1,100.0%,17,17,17,0,118.7,11,11,6,0,0,1,0,1,2,0,0.0%,202012060kan
Jeremiah Attaochu,AttaJe00,defense,DEN,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,3,1,0,0.0%,202012060kan
Malik Reed,ReedMa01,defense,DEN,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,0,0,2,2,1,33.3%,202012060kan
Shelby Harris,HarrSh00,defense,DEN,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,1,2,0,0.0%,202012060kan
Duke Dawson,DawsDu00,defense,DEN,0,3,0,0.0%,20,NA,6.7,1,94.4,17.3,16,4,0,0,0,0,0,1,0,0.0%,202012060kan
L'Jarius Sneed,SneeLJ00,defense,KAN,0,7,4,57.1%,34,8.5,4.9,0,69.9,11.1,14,20,1,0,0,0,0,6,1,14.3%,202012060kan
Bashaud Breeland,BreeBa00,defense,KAN,0,5,3,60.0%,52,17.3,10.4,2,135,12.2,38,14,1,0,0,0,0,2,1,33.3%,202012060kan
Anthony Hitchens,HitcAn00,defense,KAN,0,3,3,100.0%,18,6,6,0,91.7,1,0,18,1,0,0,0,0,7,0,0.0%,202012060kan
Daniel Sorensen,SoreDa01,defense,KAN,0,4,2,50.0%,5,2.5,1.3,0,56.2,2.3,4,1,3,0,2,0,2,5,1,16.7%,202012060kan
Damien Wilson,WilsDa02,defense,KAN,0,3,1,33.3%,8,8,2.7,0,42.4,5,5,3,4,0,0,0,0,5,0,0.0%,202012060kan
Tyrann Mathieu,MathTy00,defense,KAN,2,2,1,50.0%,5,5,2.5,0,16.7,9.5,-5,10,0,0,0,0,0,6,0,0.0%,202012060kan
Juan Thornhill,ThorJu00,defense,KAN,0,1,1,100.0%,8,8,8,0,100,1,1,7,0,0,0,0,0,4,1,20.0%,202012060kan
Charvarius Ward,WardCh01,defense,KAN,0,2,1,50.0%,21,21,10.5,0,87.5,19.5,20,1,2,0,0,0,0,4,0,0.0%,202012060kan
Chris Jones,JoneCh09,defense,KAN,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,2,3,0,0.0%,202012060kan
Willie Gay Jr.,GayJWi00,defense,KAN,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,0,0,1,2,0,0.0%,202012060kan
Frank Clark,ClarFr01,defense,KAN,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,1,2,0,0.0%,202012060kan
Ben Niemann,NiemBe00,defense,KAN,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,2,0,0.0%,202012060kan
