player_name,pfr_player_id,adv_stat_category,team,completions,attempts,passing_yards,passing_first_downs,passing_first_downs_pct,intended_air_yards,intended_air_yards_per_att,completed_air_yards,cay_cmp,completed_air_yards_per_attempt,passing_yards_after_catch,passing_yards_after_catch_per_cmp,passing_drops,passing_drop_pct,passing_bad_throws,passing_bad_throw_pct,times_sacked,times_blitzed,times_hurried,times_hit,times_pressured,times_pressured_pct,scramble_attempts,yards_per_scramble,pfr_game_id
Jeff Driskel,DrisJe00,passing,DET,27,46,269,11,22.9,307,6.7,144,5.3,3.1,125,4.6,3,7.0%,9,20.9%,2,8,7,4,13,25.0%,4,7.8,201911100chi
Mitchell Trubisky,TrubMi00,passing,CHI,16,23,173,7,25,221,9.6,111,6.9,4.8,62,3.9,1,4.3%,2,8.7%,5,5,2,2,9,31.0%,1,3,201911100chi
