player_name,pfr_player_id,adv_stat_category,team,tgt,rec,receiving_yards,receiving_td,receiving_fd,receiving_yards_before_catch,receiving_yards_before_catch_avg,receiving_yards_after_catch,receiving_yards_after_catch_avg,adot,receiving_broken_tackles,receiving_per_broken_tackle,receiving_drop,receiving_drop_pct,receiving_int,receiving_rat,pfr_game_id
Mark Andrews,AndrMa00,receiving,BAL,8,8,108,1,6,74,9.3,34,4.3,9.3,0,NA,0,0,0,158.3,201909080mia
Marquise Brown,BrowMa04,receiving,BAL,5,4,147,2,3,56,14,91,22.8,18.8,2,2,0,0,0,158.3,201909080mia
Nick Boyle,BoylNi00,receiving,BAL,3,3,26,0,2,12,4,14,4.7,4,0,NA,0,0,0,102.8,201909080mia
Hayden Hurst,HursHa00,receiving,BAL,3,3,41,0,2,25,8.3,16,5.3,8.3,0,NA,0,0,0,118.7,201909080mia
Willie Snead,SneaWi00,receiving,BAL,3,2,41,1,2,40,20,1,0.5,15,0,NA,1,33.3,0,149.3,201909080mia
Miles Boykin,BoykMi00,receiving,BAL,1,1,5,1,1,5,5,0,0,5,0,NA,0,0,0,127.1,201909080mia
Patrick Ricard,RicaPa00,receiving,BAL,1,1,1,1,1,1,1,0,0,1,0,NA,0,0,0,118.7,201909080mia
Seth Roberts,RobeSe00,receiving,BAL,1,1,10,0,NA,5,5,5,5,5,0,NA,0,0,0,108.3,201909080mia
DeVante Parker,ParkDe01,receiving,MIA,7,3,75,0,3,75,25,0,0,23.3,0,NA,0,0,0,82.4,201909080mia
Preston Williams,WillPr01,receiving,MIA,5,3,24,1,2,24,8,0,0,14.6,2,1.5,0,0,0,111.7,201909080mia
Kenyan Drake,DrakKe00,receiving,MIA,3,2,15,0,1,4,2,11,5.5,9.3,0,NA,0,0,1,38.9,201909080mia
Mike Gesicki,GesiMi00,receiving,MIA,6,2,31,0,1,17,8.5,14,7,9.7,0,NA,0,0,0,51.4,201909080mia
Albert Wilson,WilsAl02,receiving,MIA,4,2,13,0,1,5,2.5,8,4,0,0,NA,1,25,0,57.3,201909080mia
Kalen Ballage,BallKa00,receiving,MIA,1,1,13,0,1,-5,-5,18,18,-5,0,NA,0,0,0,118.7,201909080mia
Jakeem Grant,GranJa00,receiving,MIA,4,1,-3,0,NA,-3,-3,0,0,13.5,0,NA,0,0,1,0,201909080mia
Allen Hurns,HurnAl01,receiving,MIA,2,1,22,0,1,22,22,0,0,24,0,NA,0,0,0,89.6,201909080mia
