player_name,pfr_player_id,adv_stat_category,team,completions,attempts,passing_yards,passing_first_downs,passing_first_downs_pct,intended_air_yards,intended_air_yards_per_att,completed_air_yards,cay_cmp,completed_air_yards_per_attempt,passing_yards_after_catch,passing_yards_after_catch_per_cmp,passing_drops,passing_drop_pct,passing_bad_throws,passing_bad_throw_pct,times_sacked,times_blitzed,times_hurried,times_hit,times_pressured,times_pressured_pct,scramble_attempts,yards_per_scramble,pfr_game_id
Matt Barkley,BarkMa00,passing,BUF,15,25,232,12,46.2,310,12.4,155,10.3,6.2,77,5.1,0,0.0%,4,16.0%,1,8,2,3,6,23.1%,0,NA,201811110nyj
Logan Thomas,ThomLo00,passing,BUF,1,1,15,1,100,8,8,8,8,8,7,7,0,0.0%,0,0.0%,0,0,0,0,0,0.0%,0,NA,201811110nyj
Josh McCown,McCoJo01,passing,NYJ,17,34,135,7,18.9,185,5.4,29,1.7,0.9,106,6.2,2,5.9%,10,29.4%,3,7,4,4,11,28.9%,1,4,201811110nyj
