player_name,pfr_player_id,adv_stat_category,team,carries,rushing_yards,rushing_first_downs,rushing_yards_before_contact,rushing_yards_before_contact_avg,rushing_yards_after_contact,rushing_yards_after_contact_avg,rushing_broken_tackles,att_br,pfr_game_id
Josh Jacobs,JacoJo01,rushing,OAK,17,104,5,56,3.3,48,2.8,2,8.5,201912010kan
Derek Carr,CarrDe02,rushing,OAK,3,7,1,7,2.3,0,0,0,NA,201912010kan
DeAndre Washington,WashDe00,rushing,OAK,2,5,0,4,2,1,0.5,0,NA,201912010kan
Trevor Davis,DaviTr03,rushing,OAK,1,0,NA,0,0,0,0,0,NA,201912010kan
Alec Ingold,IngoAl01,rushing,OAK,1,4,1,4,4,0,0,0,NA,201912010kan
Jalen Richard,RichJa01,rushing,OAK,1,2,1,2,2,0,0,0,NA,201912010kan
Darwin Thompson,ThomDa06,rushing,KAN,11,44,3,13,1.2,31,2.8,0,NA,201912010kan
Darrel Williams,WillDa10,rushing,KAN,6,13,2,7,1.2,6,1,0,NA,201912010kan
LeSean McCoy,McCoLe01,rushing,KAN,5,10,2,2,0.4,8,1.6,0,NA,201912010kan
Patrick Mahomes,MahoPa00,rushing,KAN,3,25,1,25,8.3,0,0,0,NA,201912010kan
Mecole Hardman,HardMe00,rushing,KAN,1,9,NA,9,9,0,0,0,NA,201912010kan
Tyreek Hill,HillTy00,rushing,KAN,1,-4,0,-4,-4,0,0,0,NA,201912010kan
Matt Moore,MoorMa01,rushing,KAN,1,-1,NA,-1,-1,0,0,0,NA,201912010kan
Anthony Sherman,SherAn00,rushing,KAN,1,0,0,0,0,0,0,0,NA,201912010kan
