player_name,pfr_player_id,adv_stat_category,team,completions,attempts,passing_yards,passing_first_downs,passing_first_downs_pct,intended_air_yards,intended_air_yards_per_att,completed_air_yards,cay_cmp,completed_air_yards_per_attempt,passing_yards_after_catch,passing_yards_after_catch_per_cmp,passing_drops,passing_drop_pct,passing_bad_throws,passing_bad_throw_pct,times_sacked,times_blitzed,times_hurried,times_hit,times_pressured,times_pressured_pct,scramble_attempts,yards_per_scramble,pfr_game_id
Ryan Tannehill,TannRy00,passing,TEN,19,24,212,11,44,197,8.2,139,7.3,5.8,73,3.8,1,4.3%,1,4.3%,1,6,0,6,7,28.0%,0,NA,202012130jax
Gardner Minshew II,MinsGa00,passing,JAX,18,31,178,11,35.5,270,8.7,91,5.1,2.9,87,4.8,1,3.6%,8,28.6%,0,6,4,1,5,15.2%,2,11,202012130jax
Mike Glennon,GlenMi00,passing,JAX,13,23,85,5,21.7,185,8,43,3.3,1.9,42,3.2,1,4.8%,2,9.5%,0,2,1,0,1,4.3%,0,NA,202012130jax
