player_name,pfr_player_id,adv_stat_category,team,tgt,rec,receiving_yards,receiving_td,receiving_fd,receiving_yards_before_catch,receiving_yards_before_catch_avg,receiving_yards_after_catch,receiving_yards_after_catch_avg,adot,receiving_broken_tackles,receiving_per_broken_tackle,receiving_drop,receiving_drop_pct,receiving_int,receiving_rat,pfr_game_id
Anthony Miller,MillAn02,receiving,CHI,15,9,118,1,7,89,9.9,29,3.2,13.2,1,9,0,0,0,107.1,201912150gnb
Tarik Cohen,CoheTa00,receiving,CHI,10,7,57,0,1,4,0.6,53,7.6,0.1,0,NA,2,20,1,44.6,201912150gnb
Allen Robinson,RobiAl02,receiving,CHI,14,7,125,0,6,106,15.1,19,2.7,13.5,1,7,1,7.1,0,81,201912150gnb
Riley Ridley,RidlRi00,receiving,CHI,2,2,10,0,1,10,5,0,0,5,0,NA,0,0,0,87.5,201912150gnb
J.P. Holtz,HoltJ.01,receiving,CHI,1,1,-1,0,NA,-1,-1,0,0,-1,0,NA,0,0,0,79.2,201912150gnb
Jesper Horsted,HorsJe00,receiving,CHI,3,1,9,0,NA,5,5,4,4,4.7,0,NA,0,0,0,42.4,201912150gnb
David Montgomery,MontDa01,receiving,CHI,1,1,10,0,0,3,3,7,7,3,0,NA,0,0,0,108.3,201912150gnb
Cordarrelle Patterson,PattCo00,receiving,CHI,4,1,6,0,NA,6,6,0,0,10,0,NA,0,0,0,39.6,201912150gnb
Davante Adams,AdamDa01,receiving,GNB,13,7,103,1,4,60,8.6,43,6.1,10.4,1,7,4,30.8,0,105.6,201912150gnb
Geronimo Allison,AlliGe01,receiving,GNB,4,2,19,0,1,6,3,13,6.5,5,0,NA,1,25,0,63.5,201912150gnb
Allen Lazard,LazaAl00,receiving,GNB,3,2,14,0,1,10,5,4,2,4,0,NA,0,0,0,77.1,201912150gnb
Jamaal Williams,WillJa06,receiving,GNB,1,1,7,0,0,0,0,7,7,0,0,NA,0,0,0,95.8,201912150gnb
Robert Tonyan,TonyRo00,receiving,GNB,2,1,5,0,NA,0,0,5,5,10.5,0,NA,0,0,0,56.2,201912150gnb
Marcedes Lewis,LewiMa00,receiving,GNB,1,1,6,0,NA,0,0,6,6,0,0,NA,0,0,0,91.7,201912150gnb
Jake Kumerow,KumeJa00,receiving,GNB,1,1,49,0,1,17,17,32,32,17,2,0.5,0,0,0,118.7,201912150gnb
Jimmy Graham,GrahJi00,receiving,GNB,4,1,0,0,NA,-1,-1,1,1,8.8,0,NA,0,0,0,39.6,201912150gnb
Marquez Valdes-Scantling,ValdMa00,receiving,GNB,1,0,0,0,NA,0,NA,0,NA,52,0,NA,1,100,0,39.6,201912150gnb
