player_name,pfr_player_id,adv_stat_category,team,completions,attempts,passing_yards,passing_first_downs,passing_first_downs_pct,intended_air_yards,intended_air_yards_per_att,completed_air_yards,completed_air_yards_per_cmp,completed_air_yards_per_att,passing_yards_after_catch,passing_yards_after_catch_per_cmp,passing_drops,passing_drop_pct,passing_bad_throws,passing_bad_throw_pct,times_sacked,times_blitzed,times_hurried,times_hit,times_pressured,times_pressured_pct,scramble_attempts,yards_per_scramble,pfr_game_id
Mike Glennon,GlenMi00,passing,JAX,26,42,261,15,31.3,295,7,176,6.8,4.2,85,3.3,4,10.0%,3,7.5%,6,9,2,5,13,27.1%,0,NA,202101030clt
Philip Rivers,RivePh00,passing,IND,17,27,164,9,33.3,167,6.2,47,2.8,1.7,117,6.9,3,11.5%,4,15.4%,0,4,3,0,3,11.1%,0,NA,202101030clt
