player_name,pfr_player_id,adv_stat_category,team,tgt,rec,receiving_yards,receiving_td,receiving_fd,receiving_yards_before_catch,receiving_yards_before_catch_avg,receiving_yards_after_catch,receiving_yards_after_catch_avg,adot,receiving_broken_tackles,receiving_per_broken_tackle,receiving_drop,receiving_drop_pct,receiving_int,receiving_rat,pfr_game_id
Nyheim Hines,HineNy00,receiving,IND,8,8,45,1,2,2,0.3,43,5.4,0.3,1,8,0,0,0,129.7,202009130jax
Parris Campbell,CampPa00,receiving,IND,9,6,71,0,4,53,8.8,18,3,11.9,0,NA,0,0,1,50.9,202009130jax
Jonathan Taylor,TaylJo02,receiving,IND,6,6,67,0,2,-20,-3.3,87,14.5,-3.3,0,NA,0,0,0,113.2,202009130jax
T.Y. Hilton,HiltT.00,receiving,IND,9,4,53,0,4,52,13,1,0.3,12.1,0,NA,0,0,1,24.1,202009130jax
Jack Doyle,DoylJa00,receiving,IND,4,3,49,0,2,31,10.3,18,6,10.8,1,3,0,0,0,115.6,202009130jax
Marlon Mack,MackMa00,receiving,IND,3,3,30,0,1,-1,-0.3,31,10.3,-0.3,0,NA,0,0,0,108.3,202009130jax
Mo Alie-Cox,AlieMo00,receiving,IND,2,2,20,0,1,6,3,14,7,3,0,NA,0,0,0,108.3,202009130jax
Michael Pittman Jr.,PittMi01,receiving,IND,2,2,10,0,NA,11,5.5,-1,-0.5,5.5,0,NA,0,0,0,87.5,202009130jax
Zach Pascal,PascZa00,receiving,IND,3,2,18,0,1,17,8.5,1,0.5,10.7,0,NA,0,0,0,82.6,202009130jax
Keelan Cole,ColeKe00,receiving,JAX,5,5,47,1,3,31,6.2,16,3.2,6.2,0,NA,0,0,0,145.4,202009130jax
DJ Chark,CharDJ00,receiving,JAX,3,3,25,1,3,16,5.3,9,3,5.3,0,NA,0,0,0,141,202009130jax
Laviska Shenault Jr.,ShenLa00,receiving,JAX,4,3,37,1,2,22,7.3,15,5,9,0,NA,0,0,0,142.7,202009130jax
Chris Thompson,ThomCh03,receiving,JAX,2,2,6,0,NA,2,1,4,2,1,0,NA,0,0,0,79.2,202009130jax
James O'Shaughnessy,O'ShJa00,receiving,JAX,1,1,0,0,NA,-2,-2,2,2,-2,0,NA,0,0,0,79.2,202009130jax
Bruce Miller,MillBr02,receiving,JAX,1,1,2,0,1,-1,-1,3,3,-1,0,NA,0,0,0,79.2,202009130jax
James Robinson,RobiJa00,receiving,JAX,1,1,28,0,1,-5,-5,33,33,-5,1,1,0,0,0,118.7,202009130jax
Collin Johnson,JohnCo01,receiving,JAX,1,1,14,0,1,12,12,2,2,12,0,NA,0,0,0,118.7,202009130jax
Tyler Eifert,EifeTy00,receiving,JAX,1,1,8,0,NA,1,1,7,7,1,0,NA,0,0,0,100,202009130jax
Chris Conley,ConlCh00,receiving,JAX,1,1,6,0,NA,-1,-1,7,7,-1,0,NA,0,0,0,91.7,202009130jax
